r,theta,Fn_BEM,Ft_BEM,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN,a_BEM,phi_BEM,phi_BEM.1,a_SVEN,phi_SVEN,cos_theta,sin_theta
0.7594646865125999,30,128.0061061354576,-5.027684575558564,130.9619020796974,13.23378846474484,33.77984701549784,28.4313626307244,33.70289789980897,7.331338668468626,-0.6123682351455861,15.57469511188257,36.6982320300779,0.2761691677415407,15.598208067811306,0.8660254037844387,0.49999999999999994
1.00944171638832,350,210.3668425297964,42.37927780597592,183.2984238349053,16.75069954865205,45.5314679224938,16.55275715400783,43.91038725552246,6.701003130622234,-0.3313800490644385,6.996403234229383,21.475034375654268,0.2933797234864613,11.623280352263098,0.984807753012208,-0.1736481776669304
1.27444942880148,190,398.612951782446,53.41223928538678,268.7328366562821,16.90896865871352,57.08717717036475,8.349618824281823,60.48205838801854,4.356163196671347,0.1089074002147534,0.8226963985052317,11.269774816125167,0.3881522911471127,7.276319188511972,-0.984807753012208,-0.17364817766693047
1.00944171638832,120,255.3940414056763,43.53096983205431,193.0733910751419,12.71937873672407,45.07539317737763,13.67478133428631,48.05618957373434,5.251532311968686,-0.1481647801747425,4.118427414507861,18.597058555932747,0.322013004881261,10.17380953360955,-0.4999999999999998,0.8660254037844387
1.27444942880148,10,338.2389071180223,53.12367869647061,257.5178596378503,21.39215572854214,57.36126265939622,10.72796292843965,55.43166297333465,5.439172795997099,-0.0810596578760849,3.201040502663062,13.648118920282991,0.3563340810642176,8.359328787837725,0.984807753012208,0.17364817766693033
2.24031125006304,330,162.3916975525191,16.20344313274665,185.3366719648181,19.27842889995186,100.3741179627943,6.264689943418947,98.10703986978392,6.498694792049046,0.4323819289939661,3.884875782993992,4.05998975594926,0.4132837968644162,4.293994604580892,0.8660254037844384,-0.5000000000000004
2.24805929602692,50,50.44483082430498,4.845889790487378,142.1165851725218,19.8010073893075,100.6313109410185,6.059764364954808,99.65082480413172,8.9737619513269,0.4611351060042521,3.743757628758117,3.8441435579611447,0.0633578513889377,6.758141144333236,0.6427876096865394,0.766044443118978
0.47869287560496,330,80.58091078211822,-0.9253057314295632,66.96316396895207,7.526362685389848,21.36169875493982,43.33204817742688,21.56329372471629,8.322344143998649,-0.4244177197643597,24.86730055649793,56.59971394233615,0.3662554324815522,21.590009908955427,0.8660254037844384,-0.5000000000000004
0.68247601746048,330,115.9418734700581,-3.876909768045301,112.8156481599054,11.79119096955278,30.19513729807358,30.90607896635442,30.24070187964751,7.584655762003593,-0.5704861530414636,16.64240224165991,40.63067083706495,0.2813510473469938,17.30924763271975,0.8660254037844384,-0.5000000000000004
1.53642798609828,0,418.4246617895408,58.50257209458786,321.961519835935,25.73529573721625,69.05721677214969,8.767931916261258,66.8485907964532,5.242541190136263,0.0161475518584585,2.714152561376344,10.274912995549464,0.3724715760755716,6.749522269421543,1.0,0.0
