yaw,r,theta,Fn_BEM,Ft_BEM,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
-5.0,0.541553860654,110.0,89.28638608015594,-7.825396103959671,90.31845246059028,-8.20224156429501,26.79214609106553,6.467257227367592,26.30467466376166,6.665116628469258
-5.0,0.541553860654,120.0,89.31575806153944,-8.069224670795212,90.19855359162744,-8.34755569090215,26.81290349468778,6.635546282411889,26.19155188551313,6.774226964761109
-5.0,0.541553860654,130.0,89.36037741610305,-8.301417412745955,90.12205783272462,-8.477642571961761,26.833026602602096,6.7964260105430485,26.097472301344755,6.869948738437519
-5.0,0.541553860654,140.0,89.47190625977318,-8.527898141480913,90.09540448112898,-8.58922810730048,26.851759387528983,6.948207870702495,26.025332352985966,6.9494716532085565
-5.0,0.541553860654,150.0,89.58088347293521,-8.723320110345187,90.1154343524344,-8.677717996919688,26.86845992907821,7.083954212770088,25.97749155438668,7.011107306759106
-5.0,0.541553860654,160.0,89.70299829336693,-8.883500242597645,90.19048028858306,-8.742760886266625,26.88260269625059,7.195610568413118,25.9554583118956,7.053937223867207
-5.0,0.541553860654,170.0,89.87123805334679,-9.011798065346126,90.32682396396008,-8.782982318434545,26.89370636726385,7.279306567524895,25.95992135201632,7.074170753575123
-5.0,0.541553860654,180.0,90.08208102247798,-9.10376644844133,90.52645916444958,-8.79845874807656,26.90140566649941,7.332192468620127,25.99079657594642,7.071229074492053
-5.0,0.541553860654,190.0,90.33058000221295,-9.156264903121375,90.7821897352012,-8.788050592081062,26.90546648913824,7.352566212324023,26.04722737292148,7.044937496632331
-5.0,0.541553860654,200.0,90.61034171024237,-9.16759356815458,91.08176002956924,-8.75123573263968,26.90579320095008,7.339937294989593,26.12763060637736,6.9970817360710384
-5.0,0.541553860654,210.0,90.9135870863541,-9.137552727859156,91.4043378359335,-8.68702772994508,26.90242781441156,7.29502385815606,26.229681949728946,6.930939333551314
-5.0,0.541553860654,220.0,91.2313052959262,-9.067426391577037,91.73693082884928,-8.596214130345396,26.89554162819294,7.219685895013168,26.350152644757628,6.847107856833253
-5.0,0.541553860654,230.0,91.57003095454785,-8.96583907354598,92.07192878790416,-8.482649764070901,26.88535566327097,7.119996943864947,26.4852345579245,6.748049897355879
-5.0,0.541553860654,240.0,91.92735292896764,-8.839411595799758,92.39332190440408,-8.34873825456257,26.87223661460113,7.001159718184685,26.630703042350376,6.6364855719978575
-5.0,0.541553860654,250.0,92.17711329870828,-8.661740135842555,92.67862799319116,-8.195904301031293,26.85673295992189,6.8637264239449465,26.782085213640176,6.515161474825845
-5.0,0.541553860654,260.0,92.39028824956937,-8.459481406647308,92.88773206632476,-8.029279005111,26.839367481460283,6.712319613544013,26.93506567891647,6.396267898925549
-5.0,0.541553860654,270.0,92.62741713204728,-8.261304545441194,93.04248895286622,-7.856041174508564,26.820805162218075,6.562531545770771,27.08460093659832,6.277923583857304
-5.0,0.541553860654,280.0,92.72692397780337,-8.034779983772001,93.14393191451036,-7.681638597310762,26.801540573343186,6.408667679535903,27.225908135073656,6.161896677514598
-5.0,0.541553860654,290.0,92.7071595372471,-7.792006956344656,93.18822589280164,-7.51119959903825,26.78212834741775,6.25523593668049,27.354635529997665,6.051436905790871
-5.0,0.541553860654,300.0,92.66409198474136,-7.562688276052982,93.14861793419024,-7.347802009855733,26.76318842284221,6.111322584404786,27.466961109583952,5.953425325700333
-5.0,0.541553860654,310.0,92.57231766416412,-7.347713590843544,93.03590277191276,-7.197586419450357,26.74523396868323,5.980317246829605,27.55956709852473,5.870273561918073
-5.0,0.541553860654,320.0,92.3005389926858,-7.124625987166064,92.883613555341,-7.067629528378049,26.7286363616086,5.86079959498018,27.629433595934216,5.800653463355035
-5.0,0.541553860654,330.0,91.98874128637168,-6.924130114949472,92.6968484280725,-6.961105074725563,26.71380566473318,5.755863083349073,27.674576178384086,5.74617620124009
-5.0,0.541553860654,340.0,91.64763258093424,-6.751496748997007,92.48925431935338,-6.882519249092888,26.70110731453857,5.668173070944329,27.69373287596439,5.708926067043654
-5.0,0.541553860654,350.0,91.2890105826591,-6.611133496273173,92.270857444848,-6.834465477125014,26.690860127623964,5.59994361161665,27.6864731741578,5.690080036138312
-5.0,0.60965433652,0.0,102.00720150260274,-6.919076151172924,105.998034607094,-7.876509640796582,29.44898878831175,5.354386613684607,30.476613773562367,5.703120243042488
-5.0,0.60965433652,10.0,101.6575496242404,-6.856656144992537,105.7922090563468,-7.897343968259432,29.445323957775475,5.334332464858611,30.419302043332674,5.721797339784732
-5.0,0.60965433652,20.0,101.32436154349708,-6.833632979321678,105.59864667717528,-7.951714814762901,29.44431017368769,5.334046530206727,30.33884521072902,5.757443719842701
-5.0,0.60965433652,30.0,101.01836584972293,-6.850665488445944,105.42070009799907,-8.037722883188385,29.446013463794262,5.353688514096832,30.237691846185985,5.80903145955759
-5.0,0.60965433652,40.0,100.75500311250264,-6.908933850126792,105.25790814432214,-8.151977342510794,29.45043743707815,5.393503944987582,30.11877970368765,5.874884934068567
-5.0,0.60965433652,50.0,100.55199885212362,-7.009660747185907,105.11513920640198,-8.291688232961965,29.45751482416063,5.453626545016231,29.985717366816072,5.953402043687648
-5.0,0.60965433652,60.0,100.38763787418948,-7.144401957811291,104.96150675289384,-8.448863718035758,29.46709240674745,5.531548830051248,29.84260831489976,6.04508590037523
-5.0,0.60965433652,70.0,100.25110903959316,-7.306740077240055,104.79099339930808,-8.617847313050637,29.47894326697634,5.625335338993954,29.693842064228168,6.148187736472472
-5.0,0.60965433652,80.0,100.16747326303724,-7.497006176094666,104.63422362552338,-8.795447677314803,29.492760627179663,5.732520176902664,29.543561018817787,6.255740465833329
-5.0,0.60965433652,90.0,100.1569878683276,-7.715158679005064,104.78178701317724,-9.050129198891527,29.508191115952183,5.852110599589657,29.40431294427352,6.392169621041302
-5.0,0.60965433652,100.0,100.27278039294949,-7.969947470842444,104.65201244220904,-9.228310842154618,29.52484844419521,5.9863393051941465,29.26370511675596,6.49958399416724
-5.0,0.60965433652,110.0,100.27844710582715,-8.204789962994521,104.50896613847104,-9.396359545775534,29.54208413865331,6.123505238363314,29.13494776347009,6.608006338279826
-5.0,0.60965433652,120.0,100.31342512326135,-8.438134942446029,104.3942742815818,-9.551074017624336,29.55934074342421,6.259252555405235,29.02166718957447,6.707715163419069
-5.0,0.60965433652,130.0,100.39878142690507,-8.667279509663443,104.32188994126108,-9.68911594611434,29.57604640219952,6.38971534388736,28.92728182397418,6.795036327927605
-5.0,0.60965433652,140.0,100.56050377392344,-8.89512923162405,104.29922688003376,-9.807163889701911,29.59165495756887,6.516195706964401,28.85478877699371,6.867476499370996
-5.0,0.60965433652,150.0,100.65297011658018,-9.079808277506134,104.32624476051888,-9.9007435293316,29.60557532429775,6.626972178628799,28.80639728546817,6.922289848598628
-5.0,0.60965433652,160.0,100.79168824507694,-9.23817476246962,104.41025966117807,-9.968916574479364,29.61733234422259,6.718221371852935,28.783730845902536,6.958477226094462
-5.0,0.60965433652,170.0,100.9739538763536,-9.364840852913115,104.55016357775004,-10.00966683432076,29.62652886603625,6.786793645045007,28.78759485425404,6.975142805369959
-5.0,0.60965433652,180.0,101.19577776157874,-9.4554953222002,104.7471024527838,-10.02271673260146,29.632863254357755,6.830358248265096,28.817935914439698,6.971576341582923
-5.0,0.60965433652,190.0,101.45182126419851,-9.507090089067423,104.99421464566036,-10.007363305470816,29.63614165913189,6.847506614860902,28.87392076853227,6.9481331128846255
-5.0,0.60965433652,200.0,101.73539266369816,-9.517965927239674,105.27992402202732,-9.962955308332498,29.63628417048597,6.837805980333583,28.953854743100127,6.905413914796365
-5.0,0.60965433652,210.0,102.0385234033662,-9.487910171507076,105.59151281569213,-9.889642326374494,29.63332460855281,6.801800225332333,29.05532464153296,6.844239525565485
-5.0,0.60965433652,220.0,102.35213612947416,-9.418144813527258,105.91399802161293,-9.788522118985492,29.627404348657723,6.740959878367029,29.17512148397677,6.766236195639488
-5.0,0.60965433652,230.0,102.66630726357928,-9.311248695296856,106.23830628993642,-9.66360129320859,29.618761150206584,6.657587813304265,29.309569498958563,6.674376573360703
-5.0,0.60965433652,240.0,103.0201466418241,-9.186929856602926,106.54453985640832,-9.516448553069132,29.607739182084,6.561742145218941,29.454364435700843,6.570703862406227
-5.0,0.60965433652,250.0,103.31128194151482,-9.02656398346392,106.80312214066004,-9.350635793078792,29.59472490758452,6.451267526910379,29.60530087958055,6.461681102567728
-5.0,0.60965433652,260.0,103.49548429641894,-8.828643142771778,106.98609820596116,-9.170147969729632,29.58015432138205,6.329312432599426,29.757716130716148,6.353371471479198
-5.0,0.60965433652,270.0,103.6319754438662,-8.612982684049916,107.11894770257028,-8.98262606846003,29.564492028536986,6.199810154928907,29.90662279256349,6.243769012053716
-5.0,0.60965433652,280.0,103.77637137609592,-8.404037978800424,107.19670203869292,-8.793847816095747,29.548302738868472,6.073960169397202,30.047399188784265,6.136128857269391
-5.0,0.60965433652,290.0,103.81236230269606,-8.182613369704793,107.21644910232176,-8.609457220861287,29.53201811412632,5.950120209346297,30.1756933368718,6.033527801214039
-5.0,0.60965433652,300.0,103.69081545842452,-7.945450328277698,107.14501246328436,-8.43281213477338,29.5160712541132,5.829986837119243,30.287864778854864,5.943683268198379
-5.0,0.60965433652,310.0,103.51299873614438,-7.717829188946621,107.00952358230454,-8.271519166803333,29.50088955433276,5.716896156571861,30.38037555654382,5.866632360224666
-5.0,0.60965433652,320.0,103.2847342088299,-7.5062204127003165,106.8398772750788,-8.132853553559697,29.486868762355293,5.613891951032796,30.45039604216824,5.802328611798047
-5.0,0.60965433652,330.0,103.02481860909866,-7.3192800240592915,106.64180805820274,-8.020362970192709,29.47437093209958,5.524758624194651,30.49585597766534,5.752358476535798
-5.0,0.60965433652,340.0,102.70892843660826,-7.154666370264531,106.43006507988429,-7.938811130892355,29.463716393135748,5.450874778317435,30.51556942493066,5.718634587751607
-5.0,0.60965433652,350.0,102.3616835683881,-7.019270356622978,106.212609901708,-7.890366354643253,29.45517937830635,5.393588303416155,30.509047860922266,5.702044157400786
-5.0,0.682476017461,0.0,115.0649559707412,-7.63488515076575,120.81399487484344,-8.96749583784221,32.44594562687213,5.276647024180912,33.51544246884588,5.698614482700372
-5.0,0.682476017461,10.0,114.73655289529329,-7.578210225070911,120.62667930941404,-8.994003281855045,32.44308915659425,5.26064918448996,33.45954011079843,5.716935748375872
-5.0,0.682476017461,20.0,114.4161549893757,-7.560030566715901,120.44902700805363,-9.05450868862136,32.44255471061884,5.262020508783601,33.38047329581565,5.750425440018509
-5.0,0.682476017461,30.0,114.1140845803647,-7.580903187201337,120.2829009261236,-9.146719986004886,32.44438431768383,5.280848701967011,33.28059668895122,5.79804367283502
-5.0,0.682476017461,40.0,113.83962541005346,-7.640389047577217,120.1276914512254,-9.267074094331084,32.448560442892145,5.316786459247775,33.162814174069844,5.858242805748222
-5.0,0.682476017461,50.0,113.60072412865938,-7.737046620497626,119.98822777690089,-9.412610821819731,32.45500239020829,5.369037660687126,33.03068302986852,5.92954245922632
-5.0,0.682476017461,60.0,113.42651192890888,-7.874122145061249,119.84735425542392,-9.57571320648683,32.46356401600275,5.438260068542081,32.88819040646502,6.010205312763991
-5.0,0.682476017461,70.0,113.29200611905696,-8.041411900629926,119.67689315173868,-9.750559613695945,32.47402668583168,5.521244030018007,32.73987911320548,6.103000498728913
-5.0,0.682476017461,80.0,113.16996976614296,-8.228133737225603,119.51026418308687,-9.932132302504485,32.486108841748496,5.615584089239912,32.58978187066433,6.199512268612619
-5.0,0.682476017461,90.0,113.09624930005218,-8.435927819514006,119.66977123065146,-10.196993101608436,32.4994673504777,5.718627629568072,32.44997342017003,6.323636056730485
-5.0,0.682476017461,100.0,113.07174020140629,-8.658830895975271,119.5244973427017,-10.376140932199926,32.513704488897375,5.827351544934305,32.30900872928722,6.418157956499161
-5.0,0.682476017461,110.0,113.1514684596217,-8.90511028038817,119.38755458369714,-10.5437604732939,32.52843469706504,5.9435288166446645,32.17940285552104,6.507809640710514
-5.0,0.682476017461,120.0,113.21520866966192,-9.143458042815396,119.2540049213694,-10.697558269614111,32.543136530415644,6.060921266759954,32.06542358717539,6.595026864520318
-5.0,0.682476017461,130.0,113.2435638273166,-9.360101495458007,119.15978015210536,-10.833875551585187,32.557291124186584,6.172829588299173,31.97023179382888,6.671691421822652
-5.0,0.682476017461,140.0,113.3183957252827,-9.56330392351507,119.11478355326987,-10.949001233223074,32.57042515295512,6.275519116470387,31.89681807185771,6.734769822476859
-5.0,0.682476017461,150.0,113.43835788310464,-9.746399018813312,119.12135692188758,-11.039122789215526,32.582094320357285,6.365502081477283,31.84745550348292,6.782085205085802
-5.0,0.682476017461,160.0,113.6010892260136,-9.90329871287317,119.1861100863526,-11.103091209271843,32.59190265215398,6.439690200074328,31.82374182443924,6.812686588027251
-5.0,0.682476017461,170.0,113.80312751869432,-10.028744437078242,119.30940927723474,-11.13912531287905,32.59951997031299,6.495534244790128,31.82653555949928,6.825627443739899
-5.0,0.682476017461,180.0,114.00591479264196,-10.11213175394296,119.4902227213982,-11.14669717437495,32.60469634504356,6.531548147723714,31.85581892340733,6.820727432656164
-5.0,0.682476017461,190.0,114.25125561042404,-10.158842272622476,119.72278538478156,-11.125362875894018,32.60727167623745,6.545351575061956,31.910742386462463,6.798118618937179
-5.0,0.682476017461,200.0,114.54739947228973,-10.171481761961752,119.99741232638388,-11.075004963083655,32.607182010375666,6.537795984808864,31.98964899089256,6.758318936394222
-5.0,0.682476017461,210.0,114.88280668974178,-10.148737186422728,120.30000027402464,-10.995637956282565,32.60445852802308,6.508886175037977,32.090094087470334,6.702134225739287
-5.0,0.682476017461,220.0,115.19887682991806,-10.081857526582333,120.61613206413382,-10.888567774901173,32.59922331937334,6.45978392501164,32.20894419400634,6.631043734118554
-5.0,0.682476017461,230.0,115.49904675310954,-9.97597855945336,120.93730590531445,-10.758040584372807,32.59168035805099,6.392327303434763,32.34256002273627,6.54774264105671
-5.0,0.682476017461,240.0,115.78397467938242,-9.836918605606446,121.22724798834764,-10.606468730989173,32.58210347314117,6.308930275932944,32.486935484631005,6.458280245184881
-5.0,0.682476017461,250.0,116.0437500943162,-9.669397215785258,121.4646009766916,-10.436860536050592,32.57082239439263,6.212463652800492,32.63763068328014,6.3658615528940565
-5.0,0.682476017461,260.0,116.29500957424467,-9.486464224804507,121.65508072279808,-10.253196800075072,32.558231135949015,6.108862897130464,32.78965179599962,6.26882641495564
-5.0,0.682476017461,270.0,116.55278655651414,-9.30061963488495,121.79749225367402,-10.062941150624928,32.544763623747095,6.003868656748183,32.938310627507185,6.170739773491608
-5.0,0.682476017461,280.0,116.6054786058474,-9.075447671426272,121.88274946148933,-9.870854071602034,32.5307967637771,5.895879595742177,33.078967768686034,6.074151940515577
-5.0,0.682476017461,290.0,116.5939730541952,-8.844965774130655,121.90381104211676,-9.684328807236357,32.5167397250077,5.788125230443676,33.20751419093395,5.984406591641877
-5.0,0.682476017461,300.0,116.52383358559956,-8.617203437221779,121.8345120836265,-9.50658437642359,32.502989866379416,5.683717113032893,33.32018261483832,5.906678357805014
-5.0,0.682476017461,310.0,116.39905988914995,-8.399357791967308,121.71668650911884,-9.345495397952227,32.48992407857085,5.585745059473484,33.41331715749641,5.838378857650164
-5.0,0.682476017461,320.0,116.23906692623947,-8.201585343645606,121.56663540441076,-9.208042255569955,32.47789209923731,5.498273690381019,33.48417563536826,5.781700997565676
-5.0,0.682476017461,330.0,115.9879346584551,-8.015728783979844,121.3915813544515,-9.098263039489003,32.46721821291913,5.421797366064109,33.530722765659085,5.738209210647224
-5.0,0.682476017461,340.0,115.70167685963084,-7.856605602556556,121.20253767924618,-9.0202111898318,32.458182925922,5.358321997252997,33.551658810050924,5.709384505631459
-5.0,0.682476017461,350.0,115.3903891174812,-7.728516391719185,121.00755105453597,-8.976202548720925,32.451026554939816,5.309507465273011,33.54647054131893,5.696055673820681
-5.0,0.759464686512,0.0,129.43211671366984,-8.287834190464647,136.6444829773249,-9.942809605925367,35.65625909307293,5.154639784067318,36.73113920312991,5.618713166901945
-5.0,0.759464686512,10.0,129.1310276447817,-8.238659223916857,136.48268238083577,-9.976280673025004,35.65413724906556,5.142479572342153,36.67668592526258,5.636834740565192
-5.0,0.759464686512,20.0,128.83047644573827,-8.227117984827638,136.32350257241055,-10.042725789272945,35.65406341473884,5.14559184968445,36.59903382408069,5.66814814201482
-5.0,0.759464686512,30.0,128.54010525143826,-8.253597928529427,136.16915784216073,-10.139866954420258,35.65605872696466,5.163991189678438,36.50051285083354,5.711723330125683
-5.0,0.759464686512,40.0,128.26876890944186,-8.317479609871231,136.0182124025611,-10.263843322026164,35.66009009416513,5.19730052120787,36.38397733769797,5.766096267593474
-5.0,0.759464686512,50.0,128.0242585018275,-8.417135743270094,135.87523558196554,-10.411506689273484,35.66606817184127,5.2447425819095415,36.25291556203788,5.829898559796717
-5.0,0.759464686512,60.0,127.81311545125229,-8.549944723847126,135.73362834490885,-10.576151935411495,35.67384635849861,5.305137116651666,36.11119002559576,5.900661501142844
-5.0,0.759464686512,70.0,127.64053679327444,-8.71232200434385,135.58924814651445,-10.75109093524008,35.6832212191441,5.376906597398252,35.96296864176716,5.97584060246682
-5.0,0.759464686512,80.0,127.53653197315128,-8.906346528013405,135.41609362496771,-10.931278734957628,35.69392619075471,5.460056772286879,35.813049526906674,6.0586262684672825
-5.0,0.759464686512,90.0,127.44976306520148,-9.114752429979136,135.57256069802054,-11.198542568625925,35.70565504512049,5.550577549866164,35.67286028179179,6.1696573062569495
-5.0,0.759464686512,100.0,127.38268913542127,-9.331446331979668,135.39361602823794,-11.372131446414937,35.71805699029977,5.645606605763193,35.53176826930116,6.251842979484445
-5.0,0.759464686512,110.0,127.3608038650251,-9.554908843598106,135.23048790476705,-11.53427344571436,35.73074803561862,5.74223646195769,35.40174241634256,6.328601159770923
-5.0,0.759464686512,120.0,127.38426694435692,-9.778289710210014,135.09130816998783,-11.680534792073615,35.74332381805498,5.8374167783066415,35.28675259984551,6.397653682763687
-5.0,0.759464686512,130.0,127.45236073798796,-9.994588397745437,134.98912697025915,-11.808435917247508,35.75537394341048,5.928059350878045,35.19041933201613,6.457373830259248
-5.0,0.759464686512,140.0,127.59676040683104,-10.208156520898532,134.92483177089116,-11.914758384909009,35.766527620392694,6.016046005232935,35.11587491070329,6.507262165549917
-5.0,0.759464686512,150.0,127.67253561438808,-10.37992599875022,134.9005470329081,-11.996104620208142,35.77636531472669,6.092824184700032,35.06547855442369,6.545856955325012
-5.0,0.759464686512,160.0,127.79562490672612,-10.52579278744893,134.93392152724562,-12.05147637635316,35.78455913998745,6.155671981122295,35.04072714029083,6.57039725211419
-5.0,0.759464686512,170.0,127.963739027227,-10.640963966021346,135.028487481412,-12.079041691467436,35.79083860593422,6.202459215446916,35.04241767709941,6.57934169302891
-5.0,0.759464686512,180.0,128.17320117120386,-10.72165834176908,135.18368818763906,-12.07844813922271,35.795000801705825,6.2316196637406405,35.07056202422126,6.572576762007389
-5.0,0.759464686512,190.0,128.41888733762377,-10.765254830804734,135.39450530070047,-12.049557174968967,35.79691819754517,6.242217523964222,35.12433496134148,6.550303651364885
-5.0,0.759464686512,200.0,128.69423516736768,-10.77039094376138,135.64902758359776,-11.992586109055347,35.79654268451532,6.2339822476771225,35.202113563696415,6.513616056605506
-5.0,0.759464686512,210.0,128.9913379354008,-10.73700653747794,135.92577614707955,-11.90808377664068,35.793905698046075,6.207309792601848,35.301637143215416,6.4650530892973
-5.0,0.759464686512,220.0,129.30113259861054,-10.666331818529365,136.2084004288504,-11.797739783223689,35.78911461536075,6.163231315940998,35.419856105548,6.406578114910658
-5.0,0.759464686512,230.0,129.61492327433595,-10.561180549241987,136.49652989642576,-11.665318562522277,35.782346459152215,6.103470373237569,35.55298684303809,6.338568357189445
-5.0,0.759464686512,240.0,129.979856913152,-10.441583954892243,136.77083799056174,-11.51252597372067,35.77386833352218,6.035517147344287,35.69678441115014,6.262512369133447
-5.0,0.759464686512,250.0,130.2618843926253,-10.283617398502166,137.01716714685094,-11.343009516953146,35.76395196465033,5.956938318887098,35.8467527455758,6.18049808061664
-5.0,0.759464686512,260.0,130.44625351843686,-10.091794317652695,137.2265228212269,-11.16208936302016,35.75292240280154,5.870332756965953,35.99823550914761,6.095100267562224
-5.0,0.759464686512,270.0,130.58490284909007,-9.883283946855252,137.38509740171153,-10.974625781512056,35.74112775139763,5.778468206771574,36.146570879469344,6.009331758107456
-5.0,0.759464686512,280.0,130.6724020426215,-9.664634520725064,137.46055736076025,-10.787002325927771,35.72892728884297,5.684182481087045,36.28753856842904,5.931030839440113
-5.0,0.759464686512,290.0,130.70748953567468,-9.44316213363121,137.47857298224628,-10.605549976781864,35.71667949789082,5.590472947991112,36.41654671533819,5.858223299861732
-5.0,0.759464686512,300.0,130.70919821554318,-9.23076525982544,137.44079163642553,-10.433975722825243,35.70472721057009,5.501639318812561,36.52954533286739,5.791076409736315
-5.0,0.759464686512,310.0,130.60215846081073,-9.017028435581498,137.36157826346292,-10.28038551566084,35.69341970364477,5.418299226190297,36.62325092062532,5.732308748276174
-5.0,0.759464686512,320.0,130.44293390399793,-8.819016443695551,137.25146451780287,-10.150902786970748,35.68306631979068,5.3427420285033245,36.69491201150476,5.684002997858922
-5.0,0.759464686512,330.0,130.23827558444447,-8.642561207469573,137.11642322558671,-10.049400020915078,35.67394699086118,5.277003969156349,36.74246910069213,5.647513579011542
-5.0,0.759464686512,340.0,129.99560553260315,-8.492595745518686,136.96628566420762,-9.979751284697988,35.66630766108545,5.222836009759608,36.76460261950731,5.624108963176522
-5.0,0.759464686512,350.0,129.723671037377,-8.373262198634764,136.806786556858,-9.943826525652415,35.660356272392434,5.181678380917531,36.760752887945806,5.614400031445018
-5.0,0.840034413416,0.0,145.73013954202784,-9.244286634606068,154.23123806083572,-11.174716931417612,39.0463726883909,5.12323424870172,40.13848423308289,5.60178584225059
-5.0,0.840034413416,10.0,145.4632692789529,-9.203461594060943,154.10102540465604,-11.216556431912425,39.04491578546701,5.11460946890635,40.08560481037311,5.619972723135643
-5.0,0.840034413416,20.0,145.1894964578217,-9.199890767808194,153.9635265307605,-11.289970916463394,39.04530399426199,5.119581690503556,40.0094386912131,5.6495926104104015
-5.0,0.840034413416,30.0,144.91752421137554,-9.233742327210445,153.82158851441213,-11.3927516286724,39.04753927303005,5.1380917718042936,39.91228982513746,5.689825631970119
-5.0,0.840034413416,40.0,144.65552305186307,-9.30415944337588,153.67092945701907,-11.520250270693625,39.0515735495532,5.1697246402465655,39.79691641600317,5.739171037701469
-5.0,0.840034413416,50.0,144.41089087374044,-9.409267159720642,153.51906244791937,-11.669801005057622,39.05730797186582,5.21370550352289,39.66683982336799,5.796517035026052
-5.0,0.840034413416,60.0,144.19009361296,-9.546198362817286,153.3608059835883,-11.834930831279824,39.06459322471552,5.268902261625753,39.52585558198678,5.859728483785462
-5.0,0.840034413416,70.0,143.99858420421958,-9.711141546077396,153.19798409757328,-12.010222543441955,39.07323118135617,5.333836245330281,39.37819495858432,5.926848502443138
-5.0,0.840034413416,80.0,143.8407887393203,-9.899413639058318,153.02262771016112,-12.188192303415386,39.08297815598776,5.406703546745195,39.2282613659737,5.995911508420465
-5.0,0.840034413416,90.0,143.74899202526728,-10.11283449037485,153.17371021668123,-12.457782848476407,39.093538217529485,5.487334577990685,39.087537598078136,6.094543496335443
-5.0,0.840034413416,100.0,143.6480954334907,-10.328186061092431,152.9484164032153,-12.624096188824394,39.1046001214936,5.571493538692232,38.94614679306119,6.165906737820768
-5.0,0.840034413416,110.0,143.57874477022875,-10.546684794251467,152.7369043436859,-12.777967210467848,39.11582241850659,5.656569721035405,38.81559817462533,6.232176140547074
-5.0,0.840034413416,120.0,143.55138327085433,-10.763387994546312,152.5513246732348,-12.915893832158128,39.126850580396834,5.739883174045486,38.69994460593449,6.291569203411666
-5.0,0.840034413416,130.0,143.56697797903368,-10.97152227664949,152.4000114938706,-13.034004663222651,39.13732942714002,5.81874599154466,38.60274280396116,6.342267234838561
-5.0,0.840034413416,140.0,143.6256668128325,-11.164486975284037,152.29436821360716,-13.130024304328543,39.14691630555735,5.890562484909979,38.52713041582936,6.382960644043196
-5.0,0.840034413416,150.0,143.7266780757195,-11.336089697019936,152.23655094399055,-13.200332344349794,39.1552944917474,5.952932540095263,38.47541670814247,6.412127459028802
-5.0,0.840034413416,160.0,143.86716876384847,-11.481153520346592,152.2365541595697,-13.244758161132914,39.16218861501492,6.00424497410308,38.44930143664547,6.429333251098224
-5.0,0.840034413416,170.0,143.9962520580414,-11.586717121020614,152.29476327836971,-13.26174755361007,39.1673728495412,6.04339084908229,38.44965346050866,6.433949531851364
-5.0,0.840034413416,180.0,144.17301677131732,-11.658351174816405,152.4112851251787,-13.251210609551816,39.17066895999797,6.066946712073265,38.47649778855224,6.425948569986624
-5.0,0.840034413416,190.0,144.393221494415,-11.693779040701616,152.58265274180863,-13.213483501215896,39.17197648961152,6.07416478014279,38.52904626432036,6.405611583757249
-5.0,0.840034413416,200.0,144.65093706204436,-11.691919606131185,152.79933135426185,-13.148653033019816,39.17126293233862,6.064870300320132,38.60565315771287,6.373345390817783
-5.0,0.840034413416,210.0,144.96355630011374,-11.66005064366905,153.05106092860217,-13.057849426453515,39.16857349312155,6.0415539195542864,38.70399512385587,6.329992086378891
-5.0,0.840034413416,220.0,145.31425549115988,-11.597175485005542,153.32318145092543,-12.9423150055836,39.16400911372465,6.004464444412452,38.82095951930369,6.276579148789326
-5.0,0.840034413416,230.0,145.60101011610908,-11.487951997659946,153.61044622936936,-12.806843152312778,39.15773139672808,5.954447572447466,38.95301361040481,6.215177217706867
-5.0,0.840034413416,240.0,145.86631253518237,-11.345794795328656,153.89365350493,-12.65325302565639,39.14995625303754,5.893239926996399,39.095924225825264,6.1471401865914
-5.0,0.840034413416,250.0,146.10914475008607,-11.176894703966994,154.15784174060133,-12.484962695697352,39.14094212463724,5.822901984563291,39.24523562475216,6.074262650751637
-5.0,0.840034413416,260.0,146.32075151830466,-10.986677674325572,154.38649737573456,-12.307008529716263,39.13097944311097,5.7457310595051965,39.39634025523563,5.999746144662246
-5.0,0.840034413416,270.0,146.49337338858146,-10.78115360449724,154.54099660352932,-12.123893702961745,39.12037989997223,5.664172776247503,39.54485149680848,5.929805615779741
-5.0,0.840034413416,280.0,146.62106572705295,-10.566817521477969,154.64471216924994,-11.94150471602284,39.10946582107324,5.580765324571369,39.685936202191726,5.862368503660571
-5.0,0.840034413416,290.0,146.72487868635557,-10.356784238885394,154.70460614396984,-11.766532293678024,39.09854932345019,5.499778795602029,39.81523403820458,5.798844393973444
-5.0,0.840034413416,300.0,146.7199311550358,-10.139315850879088,154.72076459399398,-11.604428946305006,39.08796398353093,5.421707909166825,39.92889101563182,5.7410969632545
-5.0,0.840034413416,310.0,146.6624879548967,-9.932364980869826,154.6968573786183,-11.460787674630438,39.07801015732089,5.348766216701723,40.02348267407388,5.690952127708341
-5.0,0.840034413416,320.0,146.554860995615,-9.741959592567556,154.64433418402675,-11.342068470129414,39.06896588938682,5.2829778136897705,40.096300738917634,5.650355445516989
-5.0,0.840034413416,330.0,146.40127682264895,-9.573570599227915,154.56468798670895,-11.251291728835312,39.0610813210495,5.226138472047677,40.14518514324188,5.620317706571055
-5.0,0.840034413416,340.0,146.20763543360715,-9.431981822143346,154.46684133626692,-11.192263342965244,39.0545739067831,5.17978446187449,40.16880120178974,5.601952204204352
-5.0,0.840034413416,350.0,145.9811850412571,-9.32118325881702,154.35397100085166,-11.166416763808044,39.0496242865298,5.145167486989589,40.16651344904609,5.595697352775023
