r,theta,Fn_BEM,Ft_BEM,Fn_BEM_NoYaw,Ft_BEM_NoYaw,Fn_SVEN,Ft_SVEN,V_eff_BEM,alpha_BEM,V_eff_BEM_NoYaw,alpha_BEM_NoYaw,V_eff_SVEN,alpha_SVEN,cos_theta,sin_theta
0.219688749936,160.0,6.417521458519034,6.234035148264326,5.993697892756582,4.305945144407699,9.849630056565903,9.033035600374973,13.38690229864666,45.83090599039158,13.4752961471169,54.30607584403651,18.08057072118272,47.47620544093416,-0.9396926207859083,0.3420201433256689
0.219688749936,170.0,6.416488057876604,6.328760480857484,5.993697892756582,4.305945144407699,9.832429048466471,9.126272193137504,13.34741427183574,45.39436975408578,13.4752961471169,54.30607584403651,18.114753734682427,47.1330685837658,-0.984807753012208,0.17364817766693028
0.219688749936,180.0,6.391138775873152,6.353409083835185,5.993697892756582,4.305945144407699,9.779368175670706,9.11985767329168,13.31136780351422,45.16962122348416,13.4752961471169,54.30607584403651,18.0855516213438,46.99854537455367,-1.0,1.2246467991473532e-16
0.219688749936,190.0,6.342483317677042,6.306833629752875,5.993697892756582,4.305945144407699,9.69343922958226,9.014484354086,13.28005728546914,45.16147680223019,13.4752961471169,54.30607584403651,17.994232363155202,47.07844121498669,-0.984807753012208,-0.17364817766693047
0.219688749936,200.0,6.272422473433069,6.191194134668452,5.993697892756582,4.305945144407699,9.579072879430676,8.815604024819693,13.25461161930192,45.37340486662868,13.4752961471169,54.30607584403651,17.844754447810633,47.37664373731217,-0.9396926207859084,-0.34202014332566866
0.219688749936,210.0,6.183636605179205,6.011807228724013,5.993697892756582,4.305945144407699,9.441669542940971,8.533257078166466,13.2359356420918,45.80722332068796,13.4752961471169,54.30607584403651,17.643637940856276,47.893091479531854,-0.8660254037844386,-0.5000000000000001
0.219688749936,220.0,6.079451189746926,5.776767958708017,5.993697892756582,4.305945144407699,9.28716237388703,8.181049740395302,13.22466101136249,46.46241438719656,13.4752961471169,54.30607584403651,17.399482148258752,48.62316676595761,-0.766044443118978,-0.6427876096865393
0.219688749936,230.0,5.96368785926753,5.496379333590276,5.993697892756582,4.305945144407699,9.120321692466144,7.774521005323712,13.22111141497765,47.33506317578527,13.4752961471169,54.30607584403651,17.121486436800986,49.554372205712845,-0.6427876096865395,-0.7660444431189779
0.219688749936,240.0,5.84050592224391,5.182444377778271,5.993697892756582,4.305945144407699,8.946770623203093,7.330761713351671,13.22528641102276,48.41645849637473,13.4752961471169,54.30607584403651,16.82041885008459,50.66960966109548,-0.5000000000000004,-0.8660254037844385
0.219688749936,250.0,5.714236162524297,4.847490366034,5.993697892756582,4.305945144407699,8.776035641835657,6.867303870917627,13.2368670813665,49.69145283366902,13.4752961471169,54.30607584403651,16.509992947600647,51.95654042696832,-0.34202014332566855,-0.9396926207859084
0.219688749936,260.0,5.589207140718576,4.50400304900511,5.993697892756582,4.305945144407699,8.611483727513425,6.398819477250506,13.25524485370257,51.13676589132197,13.4752961471169,54.30607584403651,16.19967789616566,53.38550912591354,-0.17364817766693033,-0.984807753012208
0.219688749936,270.0,5.469565445017619,4.163747914046715,5.993697892756582,4.305945144407699,8.45394185873167,5.940070844771529,13.27957219774667,52.71952208397778,13.4752961471169,54.30607584403651,15.897570679705936,54.90656430316368,-1.8369701987210297e-16,-1.0
0.219688749936,280.0,5.359095822749838,3.837244189274835,5.993697892756582,4.305945144407699,8.30858953416052,5.504905095336748,13.3088305224894,54.396406488687006,13.4752961471169,54.30607584403651,15.613940956929824,56.47324349908851,0.17364817766692997,-0.9848077530122081
0.219688749936,290.0,5.261053994988895,3.533435029354998,5.993697892756582,4.305945144407699,8.179849188643129,5.103420475592999,13.3419069972419,56.11385632884328,13.4752961471169,54.30607584403651,15.356886306290823,58.03983837450973,0.342020143325669,-0.9396926207859083
0.219688749936,300.0,5.178031673384989,3.259566213779589,5.993697892756582,4.305945144407699,8.068764507385543,4.743768525049253,13.37766920956543,57.80962253212995,13.4752961471169,54.30607584403651,15.131134715902276,59.54792011157648,0.5000000000000001,-0.8660254037844386
0.219688749936,310.0,5.111876151185709,3.021251120966108,5.993697892756582,4.305945144407699,7.976207494897274,4.433213651283388,13.4150258871571,59.415813493688994,13.4752961471169,54.30607584403651,14.940378363375828,60.9344258958986,0.6427876096865393,-0.7660444431189781
0.219688749936,320.0,5.06368250891996,2.822669894531062,5.993697892756582,4.305945144407699,7.905590040518007,4.177777336046797,13.45296437963468,60.86320877737906,13.4752961471169,54.30607584403651,14.789135004669008,62.14533602025976,0.7660444431189778,-0.6427876096865396
0.219688749936,330.0,5.033864099268145,2.666834056969494,5.993697892756582,4.305945144407699,7.859997372966177,3.981279806061965,13.49056117826639,62.08630943668168,13.4752961471169,54.30607584403651,14.68056627470782,63.13661013276038,0.8660254037844384,-0.5000000000000004
0.219688749936,340.0,5.022289384989882,2.555849171761387,5.993697892756582,4.305945144407699,7.838622859142915,3.8460748239566898,13.52696894471175,63.02840151948614,13.4752961471169,54.30607584403651,14.614220767009868,63.864732336719264,0.9396926207859084,-0.3420201433256686
0.219688749936,350.0,5.028456117255794,2.491125612835296,5.993697892756582,4.305945144407699,7.840925734299577,3.774779878850752,13.56138983160326,63.64592470201725,13.4752961471169,54.30607584403651,14.589851947945602,64.29282849069658,0.984807753012208,-0.1736481776669304
0.235125874557,0.0,4.690155623304125,2.552257998391952,5.623861655000976,4.330284756689504,6.360587348637423,3.331091582205739,15.13917666555786,61.44614286014312,15.06902350311329,52.40429628356492,15.11171529608888,62.358515978557605,1.0,0.0
0.235125874557,10.0,4.71106244161209,2.577786105919326,5.623861655000976,4.330284756689504,6.401753526167705,3.379792359577708,15.15185003981838,61.31352522452651,15.06902350311329,52.40429628356492,15.173783047903411,62.16821513135956,0.984807753012208,0.17364817766693033
0.235125874557,20.0,4.748652571447193,2.648914383291971,5.623861655000976,4.330284756689504,6.462726857457581,3.4819060502542984,15.16202390895264,60.84615459526179,15.06902350311329,52.40429628356492,15.280157753852206,61.68559973582147,0.9396926207859084,0.3420201433256687
0.235125874557,30.0,4.802517125548603,2.76498321443553,5.623861655000976,4.330284756689504,6.542918783404972,3.636444096253028,15.16938512572749,60.06940571334607,15.06902350311329,52.40429628356492,15.429850825371384,60.93536909597464,0.8660254037844387,0.49999999999999994
0.235125874557,40.0,4.872051832705769,2.924742022948439,5.623861655000976,4.330284756689504,6.641307269730472,3.841472806781241,15.17366081401512,59.02318010998052,15.06902350311329,52.40429628356492,15.6211131115543,59.9539415253865,0.766044443118978,0.6427876096865393
0.235125874557,50.0,4.956308967866719,3.126165853322913,5.623861655000976,4.330284756689504,6.758439464742316,4.094360564371841,15.17464008375185,57.75853565015606,15.06902350311329,52.40429628356492,15.853165529672658,58.7918553397274,0.6427876096865394,0.766044443118978
0.235125874557,60.0,5.053843138337265,3.366219813891866,5.623861655000976,4.330284756689504,6.890302006439353,4.390117215408839,15.17219541370247,56.33355539581584,15.06902350311329,52.40429628356492,16.119871722814008,57.49692495394175,0.5000000000000001,0.8660254037844386
0.235125874557,70.0,5.162590439270332,3.64059974221418,5.623861655000976,4.330284756689504,7.0341365123291455,4.723467495342107,15.16629981465711,54.80894706343615,15.06902350311329,52.40429628356492,16.415951932593845,56.11833498579628,0.3420201433256688,0.9396926207859083
0.235125874557,80.0,5.279813147131799,3.943495335162247,5.623861655000976,4.330284756689504,7.182453882941381,5.085829144162069,15.15703751365409,53.243926260926976,15.06902350311329,52.40429628356492,16.730530986336277,54.697991867548325,0.17364817766693041,0.984807753012208
0.235125874557,90.0,5.402127576200889,4.267433792817525,5.623861655000976,4.330284756689504,7.349412242021565,5.472303089802248,15.14460772758848,51.69287744695606,15.06902350311329,52.40429628356492,17.071346321903505,53.32891532016166,6.123233995736766e-17,1.0
0.235125874557,100.0,5.525615575358715,4.603261470862954,5.623861655000976,4.330284756689504,7.49480802866402,5.863746217183306,15.12932243936023,50.2031085006584,15.06902350311329,52.40429628356492,17.397170282939882,51.96122201510895,-0.1736481776669303,0.984807753012208
0.235125874557,110.0,5.646005262636989,4.94030640430686,5.623861655000976,4.330284756689504,7.628892183722609,6.249398336533663,15.11159959210577,48.81377711534413,15.06902350311329,52.40429628356492,17.71037078754702,50.67646229369996,-0.3420201433256687,0.9396926207859084
0.235125874557,120.0,5.758897214295247,5.266739041082076,5.623861655000976,4.330284756689504,7.743946142282567,6.614774977211428,15.09195284762425,47.55585067029645,15.06902350311329,52.40429628356492,17.99780109318586,49.496434383915805,-0.4999999999999998,0.8660254037844387
