yaw,TSR,r,theta,Fn_BEM_DUM,Ft_BEM_DUM,V_eff_BEM_DUM,alpha_BEM_DUM,Fn_BEM_IFP,Ft_BEM_IFP,V_eff_BEM_IFP,alpha_BEM_IFP,Fn_BEM_P&P,Ft_BEM_P&P,V_eff_BEM_P&P,alpha_BEM_P&P
25.0,6.0,1.363009999412,195.0,372.17649283537804,-29.776598749541314,62.16482315512945,5.2730224187814,364.5147429207924,-28.0145196388088,62.127904236358006,5.102222973852784,379.1673409574508,-31.423477854728645,62.1991980899649,5.4286400252040385
25.0,6.0,1.363009999412,200.0,371.7683082093699,-29.988092159511087,62.17137888472025,5.308635780192853,365.26364859481896,-28.481393407222665,62.13984566504368,5.162909800697129,380.94956133635225,-32.1688708000056,62.21686126359472,5.514009527013569
25.0,6.0,1.363009999412,205.0,371.2430073763519,-30.25750468017389,62.17974414703435,5.354193957132296,365.93973338231797,-29.018432302722882,62.15384657190892,5.2346257734313175,382.4972576605181,-32.95018438271662,62.23597673105952,5.607551187672971
25.0,6.0,1.363009999412,210.0,370.6005115282745,-30.582970061163362,62.18987144265254,5.40952046550323,366.5269100258456,-29.621594648456448,62.16980895432574,5.316965704017308,383.7874743494855,-33.76685187224437,62.25639106491236,5.708687623774339
25.0,6.0,1.363009999412,215.0,369.84102887338605,-30.962223716453032,62.20170287424819,5.474395549065622,367.0093688749086,-30.286313733820162,62.18762211198236,5.409475299145372,384.7992610283509,-34.61188887837685,62.27794496144201,5.816822761656377
25.0,6.0,1.363009999412,220.0,368.96462562359,-31.38876239379482,62.21511698140412,5.5485757306935035,367.37215785890953,-31.00673321402597,62.207110099413285,5.511673552836148,385.51568986244314,-35.47829691009947,62.30042170097319,5.931364036157422
25.0,6.0,1.363009999412,225.0,367.9727452241125,-31.860785092433076,62.23005195745567,5.631740105618189,367.5999363544802,-31.770107829009625,62.22815558732522,5.623001281375762,385.9428534079738,-36.357998232430866,62.323672158298145,6.051674059444131
25.0,6.0,1.363009999412,230.0,366.8677580320311,-32.37702647096181,62.24644840926636,5.723511106705297,367.68222808094265,-32.57807812647825,62.25064337783267,5.742844939743582,386.0796345273484,-37.24349963855815,62.347558984798184,6.177093294779511
25.0,6.0,1.363009999412,235.0,365.65267069263876,-32.93383059320421,62.26420866429185,5.8234678807414,367.60927247397814,-33.42444162351858,62.27442047040051,5.870552429825678,385.8964039014019,-38.128761205988184,62.37191709888248,6.3069544867927725
25.0,6.0,1.363009999412,240.0,364.33158585666484,-33.5272214778651,62.28322518784365,5.931131027985429,367.375751122679,-34.302604895042116,62.299325243320226,6.0054200048947886,385.3939494374962,-39.00681133315213,62.396583151993525,6.4405693261502925
25.0,6.0,1.363009999412,245.0,362.9167020289254,-34.15000016241264,62.30331406537282,6.045741407932735,367.0135747168736,-35.20180534692544,62.32512233564992,6.1464787366821145,384.59270082031395,-39.865987322826015,62.42133343372248,6.577037670663929
25.0,6.0,1.363009999412,250.0,361.41915986432434,-34.796036395539396,62.324311720671965,6.166564597099478,366.47003396526,-36.115855050774115,62.35159980437947,6.292797949039623,383.49307418845956,-40.69947464913048,62.44597634436622,6.71551400642802
25.0,6.0,1.363009999412,255.0,359.83661719647404,-35.46512605297399,62.34618608697777,6.293260446987508,365.7603648173598,-37.041181285599464,62.37867888176438,6.443838523769244,382.1038489555213,-41.506705236915856,62.47045621887023,6.855519211281681
25.0,6.0,1.363009999412,260.0,358.1783990334167,-36.15234415220239,62.36879357350804,6.425086063327335,364.9168089843106,-37.96731392469955,62.40617391339465,6.598678322721036,380.44320257816247,-42.28200313119525,62.494623775699445,6.996252194906043
25.0,6.0,1.363009999412,265.0,356.4629650730005,-36.84812986754382,62.39189186867923,6.5609987417357,363.925847930688,-38.88653788837754,62.43380632914245,6.75612147355948,378.17542330593284,-42.95496791456726,62.51824751178301,7.136682770925473
