yaw,r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
-15.0,1.185550571198,140.0,53.97619980948681,4.853438415969386,51.79385129958943,5.604691255292855
-15.0,1.185550571198,150.0,53.98952616984333,4.946427444669807,51.62470706514713,5.622539751078722
-15.0,1.185550571198,160.0,53.99934820073783,5.015122704911634,51.53192861148337,5.620296263418204
-15.0,1.185550571198,170.0,54.005305285127605,5.056832378493734,51.518904974009786,5.598653715671418
-15.0,1.185550571198,180.0,54.00717495854942,5.069886755009895,51.58649825725738,5.558554273967553
-15.0,1.185550571198,190.0,54.004885573258505,5.053747052762146,51.73292611678557,5.501407146690482
-15.0,1.185550571198,200.0,53.99852061851443,5.009042503981046,51.95391780392476,5.429349267788473
-15.0,1.185550571198,210.0,53.98831419261373,4.937530965752809,52.24251655928032,5.343818793519483
-15.0,1.185550571198,220.0,53.97463810833838,4.841987798239935,52.58935139435524,5.246704234418257
-15.0,1.185550571198,230.0,53.95798200527103,4.726036285310558,52.98292717820195,5.139905600343241
-15.0,1.185550571198,240.0,53.93892846955414,4.593938816467184,53.409978288310505,5.025891582940655
-15.0,1.185550571198,250.0,53.91814008170495,4.451340316333053,53.856358194393984,4.908470148326716
-15.0,1.185550571198,260.0,53.896304042269264,4.302726548666202,54.3073098206375,4.79027500317565
-15.0,1.185550571198,270.0,53.874110556895815,4.152436817276602,54.748425322870496,4.674425121484581
-15.0,1.185550571198,280.0,53.85226434075009,4.00518566914797,55.16623549093273,4.564660540124106
-15.0,1.185550571198,290.0,53.831380018609934,3.8654783850658414,55.54837915056917,4.465015381564749
-15.0,1.185550571198,300.0,53.81214015137606,3.737326961293733,55.88397307467786,4.379060844274969
-15.0,1.185550571198,310.0,53.795095834158495,3.624038614127823,56.16406809897884,4.309502873910243
-15.0,1.185550571198,320.0,53.78065422389796,3.5282424813730366,56.38154742950922,4.258699971742533
-15.0,1.185550571198,330.0,53.769142735515366,3.452028738940106,56.53121329737629,4.229048831555753
-15.0,1.185550571198,340.0,53.76081075498288,3.3969719888315764,56.6095901266986,4.221683013702512
-15.0,1.185550571198,350.0,53.75585180637445,3.3643683935500817,56.6150476164043,4.237191341346727
-15.0,1.274449428801,0.0,57.623060448626816,3.2040003401076267,60.375181790703074,4.1741239108749095
-15.0,1.274449428801,10.0,57.626362007468,3.2278634690004924,60.24045216089564,4.239126783974597
-15.0,1.274449428801,20.0,57.632773518329365,3.272435400029051,60.03813759209394,4.321121703744555
-15.0,1.274449428801,30.0,57.64214159239731,3.336663395125676,59.77327167482952,4.417267472860132
-15.0,1.274449428801,40.0,57.654245480330026,3.4190697627300124,59.45252235673278,4.52391664125251
-15.0,1.274449428801,50.0,57.66878057499304,3.5177435094380654,59.08449913749596,4.63739620696847
-15.0,1.274449428801,60.0,57.68539730046771,3.630351304535593,58.679474989927904,4.753819064585979
-15.0,1.274449428801,70.0,57.70368637264497,3.754132039375945,58.24937257037242,4.869412151397858
-15.0,1.274449428801,80.0,57.72316848678796,3.885902002886153,57.80707017925105,4.980197546497163
-15.0,1.274449428801,90.0,57.74330831540149,4.022084889355594,57.368054027328064,5.095132617482135
-15.0,1.274449428801,100.0,57.76346950839599,4.158719334433122,56.94153957417144,5.186190047209482
-15.0,1.274449428801,110.0,57.78304414498336,4.291633051575234,56.544001434782416,5.262840917946702
-15.0,1.274449428801,120.0,57.801447889258654,4.41654459139224,56.18820107421622,5.323078679574544
-15.0,1.274449428801,130.0,57.8180529403519,4.529144545570552,55.885451201722105,5.365235041657723
-15.0,1.274449428801,140.0,57.832261911515246,4.625319617001241,55.64545744947102,5.388696927212567
-15.0,1.274449428801,150.0,57.843508616298,4.701364611556262,55.47595701769657,5.393398085758903
-15.0,1.274449428801,160.0,57.85136922184174,4.754188824860635,55.38262553317892,5.3800020511837525
-15.0,1.274449428801,170.0,57.85553124937591,4.781523892438839,55.36873799885967,5.349442183108359
-15.0,1.274449428801,180.0,57.85580686081685,4.782088867823608,55.435077242418366,5.303025710436542
-15.0,1.274449428801,190.0,57.85216421673408,4.755694072592494,55.579826320114165,5.242354498498352
-15.0,1.274449428801,200.0,57.84473219707096,4.703273317259968,55.79868065118401,5.169112106271375
-15.0,1.274449428801,210.0,57.83379391559483,4.626836691912435,56.08483274987385,5.085266850910085
-15.0,1.274449428801,220.0,57.819753343031486,4.52935035574625,56.42895236969608,4.992468386002207
-15.0,1.274449428801,230.0,57.80311959925196,4.414553021679038,56.819675224035926,4.8927387439564445
-15.0,1.274449428801,240.0,57.78453514923035,4.286727897161265,57.24375356364431,4.788057285598929
-15.0,1.274449428801,250.0,57.764661579879736,4.1504749374629455,57.687084248065446,4.681038406864645
-15.0,1.274449428801,260.0,57.74417584786402,4.010478690326457,58.13505392794968,4.574413520386632
-15.0,1.274449428801,270.0,57.72369377963111,3.871265328728545,58.57340540508668,4.471293151135763
-15.0,1.274449428801,280.0,57.70383556113273,3.7371123631364784,58.98876157023915,4.3749180087520365
-15.0,1.274449428801,290.0,57.6852298595678,3.6119412308155794,59.36884587203381,4.288408253009266
-15.0,1.274449428801,300.0,57.66838446283511,3.499138782988424,59.70292871208276,4.215038237312197
-15.0,1.274449428801,310.0,57.65373271505577,3.4015578347751454,59.9822091789709,4.1577637338487605
-15.0,1.274449428801,320.0,57.64162163569587,3.3214987075381104,60.1997698732975,4.119061556550391
-15.0,1.274449428801,330.0,57.6323248879264,3.260720427876095,60.350465023971104,4.100702604024237
-15.0,1.274449428801,340.0,57.62606040174136,3.2204657113140915,60.43085691907555,4.1037973848803
-15.0,1.274449428801,350.0,57.62295435423023,3.201471376659713,60.43917134428944,4.128502319531559
-15.0,1.363009999412,0.0,61.48932768716492,3.167863780680746,64.2317797905932,4.174949512145189
-15.0,1.363009999412,10.0,61.49383743140172,3.202120157301461,64.10218787845965,4.247161831525056
-15.0,1.363009999412,20.0,61.501206816660286,3.255458934647536,63.90506336589903,4.334528399101911
-15.0,1.363009999412,30.0,61.51124704094705,3.326500210742261,63.6451389249335,4.4339588675439
-15.0,1.363009999412,40.0,61.52370523006855,3.413472143082921,63.32881885616262,4.541832476080823
-15.0,1.363009999412,50.0,61.53826604145268,3.514225167572721,62.96445857822064,4.654161209306821
-15.0,1.363009999412,60.0,61.55452853880846,3.6262236615173,62.56230685236536,4.7672458658754495
-15.0,1.363009999412,70.0,61.57209112337275,3.746633842655304,62.13426108169008,4.877386102463617
-15.0,1.363009999412,80.0,61.590479023465896,3.872281532954662,61.69328592329723,4.980878830275641
-15.0,1.363009999412,90.0,61.6091767243298,3.999712178746619,61.25484871634122,5.086357476271761
-15.0,1.363009999412,100.0,61.62763800434803,4.125247776262075,60.828606502549405,5.167122128810061
-15.0,1.363009999412,110.0,61.6452397501684,4.245024894685891,60.43102839205642,5.232457166108833
-15.0,1.363009999412,120.0,61.66144896029736,4.355207869283464,60.07500769694443,5.280670801884111
-15.0,1.363009999412,130.0,61.67575149838164,4.452060783050938,59.7719201741805,5.310541799005244
-15.0,1.363009999412,140.0,61.68764009967838,4.532080153798536,59.53135704240494,5.3216072609764495
-15.0,1.363009999412,150.0,61.69667034158156,4.592190986820477,59.361058108595806,5.314322025298783
-15.0,1.363009999412,160.0,61.70248480155666,4.629923123783526,59.26660609486246,5.289721150416112
-15.0,1.363009999412,170.0,61.70483536424857,4.643573925958794,59.25122073121575,5.249081145615036
-15.0,1.363009999412,180.0,61.703601207051776,4.632338980400682,59.31560888445829,5.194090344143588
-15.0,1.363009999412,190.0,61.69880009881771,4.596393782296502,59.45790680840443,5.126688976977324
-15.0,1.363009999412,200.0,61.69059122825938,4.536913840083953,59.67385874635736,5.048904354393462
-15.0,1.363009999412,210.0,61.67926876725741,4.456027810388975,59.95675204816008,4.962689737304829
-15.0,1.363009999412,220.0,61.66524657426421,4.356706768731806,60.29736837222004,4.86990386818467
-15.0,1.363009999412,230.0,61.64903559057322,4.2426008092257534,60.68438880107379,4.772169993889597
-15.0,1.363009999412,240.0,61.63121633044271,4.117840187793738,61.10469247005346,4.671540814063737
-15.0,1.363009999412,250.0,61.61240926048115,3.986821102788624,61.54424941170438,4.570412101657087
-15.0,1.363009999412,260.0,61.59321355477754,3.853971129761782,61.988574661362975,4.471200177627407
-15.0,1.363009999412,270.0,61.57421495800278,3.723586734466816,62.42356031171698,4.376776051874153
-15.0,1.363009999412,280.0,61.55605456064806,3.599743241741552,62.83599162285444,4.290079806246883
-15.0,1.363009999412,290.0,61.539260432296224,3.486058559506754,63.21371840485093,4.214057620750167
-15.0,1.363009999412,300.0,61.52429507905741,3.3856562110328907,63.54620642512924,4.151742553505715
-15.0,1.363009999412,310.0,61.51154827010576,3.30111738880002,63.82486253136063,4.105942289457516
-15.0,1.363009999412,320.0,61.501308769585165,3.234439212659696,64.04290775505108,4.078778038734574
-15.0,1.363009999412,330.0,61.49384199632457,3.187109190339604,64.19536296484586,4.071821421861938
-15.0,1.363009999412,340.0,61.48931012822116,3.1600479988319354,64.27873485333325,4.085815295807607
-15.0,1.363009999412,350.0,61.48780032077349,3.1536600868185425,64.29104414842259,4.12053652433413
-15.0,1.450558283611,0.0,65.3152560183276,3.211431203019991,68.02969531982683,4.221343476050055
-15.0,1.450558283611,10.0,65.32085122622209,3.2562467389788794,67.90434458384078,4.3011282997961615
-15.0,1.450558283611,20.0,65.32910680252681,3.318828346750488,67.71151278535253,4.394270048255214
-15.0,1.450558283611,30.0,65.33980328541168,3.3974592154853007,67.45561937316415,4.497508819399759
-15.0,1.450558283611,40.0,65.35265864437524,3.490060849373668,67.14281134226162,4.607018806521028
-15.0,1.450558283611,50.0,65.36731592898118,3.5942116062686944,66.78135074716577,4.718961876431766
-15.0,1.450558283611,60.0,65.38338707627094,3.707208120844796,66.3813985096009,4.829589426256235
-15.0,1.450558283611,70.0,65.40044122584514,3.8260843510917866,65.95491809217677,4.935345402034191
-15.0,1.450558283611,80.0,65.41800239862798,3.947642380791934,65.51496438619415,5.032742675917433
-15.0,1.450558283611,90.0,65.43556701066227,4.068506750321784,65.07701054240279,5.130144080975424
-15.0,1.450558283611,100.0,65.45261540693447,4.185185982900899,64.6511685021387,5.20201874159558
-15.0,1.450558283611,110.0,65.46857549560151,4.294119163898728,64.25390760493504,5.257386655398652
-15.0,1.450558283611,120.0,65.48295600347733,4.391847465148705,63.89823101274511,5.294834538529246
-15.0,1.450558283611,130.0,65.4953146293038,4.475101977396821,63.59556263961878,5.313304565364242
-15.0,1.450558283611,140.0,65.50521984177941,4.540900587813084,63.355416995419226,5.312848309594777
-15.0,1.450558283611,150.0,65.51230671340862,4.586714736046121,63.18540963270694,5.294158374520882
-15.0,1.450558283611,160.0,65.51629600633363,4.610613392672929,63.09110168127457,5.25861096266612
-15.0,1.450558283611,170.0,65.51701143494472,4.611394058017662,63.07556449233207,5.207732456955761
-15.0,1.450558283611,180.0,65.51439321759828,4.588686068490483,63.13933241963039,5.143630948615552
-15.0,1.450558283611,190.0,65.5085060538932,4.543012277262116,63.28042921717888,5.068709085512183
-15.0,1.450558283611,200.0,65.49954006821135,4.475798536358946,63.494645508674495,4.98536599249368
-15.0,1.450558283611,210.0,65.48780401079325,4.3893260061604025,63.77525402512894,4.895539467517558
-15.0,1.450558283611,220.0,65.47371096597857,4.286628190770019,64.11314491199245,4.801157639558838
-15.0,1.450558283611,230.0,65.45775777887201,4.171341387168964,64.49707262902517,4.703926820182603
-15.0,1.450558283611,240.0,65.44050016983888,4.047522579756263,64.9139601962719,4.605811462149252
-15.0,1.450558283611,250.0,65.42252591373666,3.919451732728242,65.34988775446521,4.50913565906168
-15.0,1.450558283611,260.0,65.40439180906436,3.791409633941111,65.79044743352146,4.41596196307691
-15.0,1.450558283611,270.0,65.38665659651429,3.667539111156084,66.22174296977222,4.329071663672558
-15.0,1.450558283611,280.0,65.36990979667956,3.5517256590889126,66.63076670818383,4.251206679079457
-15.0,1.450558283611,290.0,65.35463764389516,3.4473937658840312,67.00554672904464,4.185011838739581
-15.0,1.450558283611,300.0,65.34126212452466,3.3574579143821417,67.33573054228451,4.133353965850523
-15.0,1.450558283611,310.0,65.33013440957853,3.284271138342504,67.61295674317789,4.098711044371679
-15.0,1.450558283611,320.0,65.32152403440072,3.229595845243286,67.83069949077696,4.083108301113761
-15.0,1.450558283611,330.0,65.31562879215869,3.194613384831639,67.98410394928378,4.08771658301138
-15.0,1.450558283611,340.0,65.31259391559986,3.179956198596367,68.06965425863775,4.11287048229796
-15.0,1.450558283611,350.0,65.31247497699825,3.185703730697008,68.0851102089858,4.157861086740216
-15.0,1.536427986098,0.0,69.09101650977203,3.2518767679264284,71.78238330101935,4.253590555997026
-15.0,1.536427986098,10.0,69.09751487918837,3.30524289327141,71.66232784197184,4.3417420139784415
-15.0,1.536427986098,20.0,69.10646471749195,3.3748634039707914,71.47466772234591,4.441721358754169
-15.0,1.536427986098,30.0,69.11762205218135,3.4587666799102794,71.22346635520347,4.549431669465498
-15.0,1.536427986098,40.0,69.13069234492757,3.554895814800294,70.91449762216142,4.660486633997811
-15.0,1.536427986098,50.0,69.14532856951199,3.660957193379789,70.55602889465418,4.772101084388787
-15.0,1.536427986098,60.0,69.16110776273952,3.773722652001368,70.15820473416078,4.880520492926619
-15.0,1.536427986098,70.0,69.17758467408338,3.890158587049618,69.73305783066697,4.982482379707439
-15.0,1.536427986098,80.0,69.19428650156514,4.007085776754445,69.2936259970333,5.073027498156273
-15.0,1.536427986098,90.0,69.210724607444,4.121234280616453,68.85554010871677,5.161489398889147
-15.0,1.536427986098,100.0,69.22640710621992,4.229307144749683,68.42941305598454,5.224186249164796
-15.0,1.536427986098,110.0,69.24089836333367,4.328750163223036,68.03173380563237,5.2697842679752736
-15.0,1.536427986098,120.0,69.25374803428852,4.416561131850551,67.67570615831939,5.297112124413693
-15.0,1.536427986098,130.0,69.26447621930065,4.4889502951642495,67.37279445750558,5.305307734768583
-15.0,1.536427986098,140.0,69.27271505973786,4.543351922564134,67.13238205608288,5.294692029708009
-15.0,1.536427986098,150.0,69.27816613421594,4.577670161470442,66.9620733413214,5.266154208351247
-15.0,1.536427986098,160.0,69.28061537942261,4.590397973602628,66.86735296208344,5.221349777854028
-15.0,1.536427986098,170.0,69.27994631552795,4.580724336029581,66.85121058984997,5.162045402999368
-15.0,1.536427986098,180.0,69.27615011736123,4.548617592188966,66.91393972763275,5.090598181789646
-15.0,1.536427986098,190.0,69.2693310130077,4.494873151292552,67.0534709710995,5.009809510474922
-15.0,1.536427986098,200.0,69.25970575571834,4.421116194267165,67.26546472082799,4.920842392372209
-15.0,1.536427986098,210.0,69.2475964956227,4.329754474519913,67.54334463740906,4.826829306232476
-15.0,1.536427986098,220.0,69.23341717442278,4.223881999890256,67.87811839965703,4.7302534085562185
-15.0,1.536427986098,230.0,69.21765440985816,4.107140263579541,68.25858100161685,4.632681745655143
-15.0,1.536427986098,240.0,69.20084454320533,3.9835485968167257,68.67173312144881,4.536159449267901
-15.0,1.536427986098,250.0,69.18354894463356,3.8573182292905406,69.10369640430837,4.442135618734505
-15.0,1.536427986098,260.0,69.16639221511898,3.733662208524847,69.54019748900105,4.352785801189052
-15.0,1.536427986098,270.0,69.14990352938379,3.6164607252462058,69.96764132555509,4.27148331019505
-15.0,1.536427986098,280.0,69.13453071752944,3.508587573679306,70.37327769629981,4.200657222183612
-15.0,1.536427986098,290.0,69.1207182945849,3.41326657938984,70.7453164843988,4.142846678811422
-15.0,1.536427986098,300.0,69.10884816791803,3.333199058638418,71.07363022744777,4.100753458426355
-15.0,1.536427986098,310.0,69.09923387520128,3.2705108338777342,71.35010885067129,4.07661988779604
-15.0,1.536427986098,320.0,69.09211774414474,3.226727775293239,71.568443823435,4.072203587244879
-15.0,1.536427986098,330.0,69.08768638955027,3.203190234776069,71.72390639231047,4.088250524849227
-15.0,1.536427986098,340.0,69.08602460252538,3.1998961758449136,71.81287309510763,4.124687830921991
-15.0,1.536427986098,350.0,69.08714903124464,3.2163661668339087,71.83274879378509,4.180392942451617
-15.0,1.619965586583,0.0,72.7699098521041,3.310802541123863,75.43410089576675,4.295222575589518
-15.0,1.619965586583,10.0,72.77719673033478,3.371916887038988,75.31854857145912,4.391573555154841
-15.0,1.619965586583,20.0,72.78677045841079,3.4481350988414263,75.13527407329109,4.498584378893776
-15.0,1.619965586583,30.0,72.79839566010502,3.5378352541883697,74.88770147458153,4.608999564505447
-15.0,1.619965586583,40.0,72.81172641292403,3.638093365699692,74.58171960806965,4.721679912887514
-15.0,1.619965586583,50.0,72.82638411645745,3.746137464869161,74.22549846762915,4.833429328168953
-15.0,1.619965586583,60.0,72.84194710607763,3.859007585129945,73.82916095240115,4.940437917418532
-15.0,1.619965586583,70.0,72.85796206392364,3.973611501691333,73.40466147958296,5.037907557742364
-15.0,1.619965586583,80.0,72.87395676356844,4.086781786623211,72.96527504839386,5.121975871029727
-15.0,1.619965586583,90.0,72.88945352595513,4.195335903103512,72.52684536609551,5.2029801650127165
-15.0,1.619965586583,100.0,72.90398284581164,4.296141311119581,72.1003840610412,5.257927052774064
-15.0,1.619965586583,110.0,72.91727011647373,4.388088504411592,71.70244969838897,5.295317567114672
-15.0,1.619965586583,120.0,72.92880755228438,4.467347519802827,71.34637469994492,5.314031746053826
-15.0,1.619965586583,130.0,72.93813063395133,4.5303239938655775,71.04369116934872,5.313316630071032
-15.0,1.619965586583,140.0,72.94492677981808,4.574812454142545,70.80369985314319,5.293967080622353
-15.0,1.619965586583,150.0,72.94895552903746,4.59909044690714,70.63390958929004,5.2569510046571954
-15.0,1.619965586583,160.0,72.95005983594184,4.602016300398571,70.53975023920633,5.2040057219021
-15.0,1.619965586583,170.0,72.94817580687169,4.583116473480816,70.52411055621806,5.137162051217445
-15.0,1.619965586583,180.0,72.94333976714161,4.542652457807332,70.58697586383845,5.058991465104572
-15.0,1.619965586583,190.0,72.93569140924313,4.481657109362253,70.72595803037095,4.971570268292712
-15.0,1.619965586583,200.0,72.92547192397619,4.401932007405639,70.93670136388538,4.876347123008678
-15.0,1.619965586583,210.0,72.91301646482515,4.306000918387906,71.21279360561148,4.7777870212068105
-15.0,1.619965586583,220.0,72.89874097429535,4.1970191943745565,71.545226341066,4.678312905265573
-15.0,1.619965586583,230.0,72.88312415807158,4.078644069003576,71.92287561461734,4.579637298649852
-15.0,1.619965586583,240.0,72.86668606372585,3.954875351286408,72.33271389339654,4.483485413204505
-15.0,1.619965586583,250.0,72.84996515264024,3.8298790969370815,72.76083317433329,4.389977006921344
-15.0,1.619965586583,260.0,72.83359380243142,3.708991238477111,73.19333133877501,4.303626893891557
-15.0,1.619965586583,270.0,72.81817388322625,3.5973110553306,73.6168237987265,4.227156219965755
-15.0,1.619965586583,280.0,72.803980299808,3.4961231485572832,74.01887277171964,4.162691421870798
-15.0,1.619965586583,290.0,72.79142046602361,3.4084829757757045,74.38790736526347,4.112737542578934
-15.0,1.619965586583,300.0,72.78084102880614,3.336909935508473,74.71399298375677,4.079739163680909
-15.0,1.619965586583,310.0,72.77252297500435,3.283333054098375,74.98927913302168,4.065593339456695
-15.0,1.619965586583,320.0,72.76667917912407,3.249065136836657,75.20771702248125,4.0720015309942506
-15.0,1.619965586583,330.0,72.76345342774566,3.2348015167182385,75.36472930440434,4.099178896789351
-15.0,1.619965586583,340.0,72.76292011725342,3.2406387451961995,75.45652751207591,4.146510985274383
-15.0,1.619965586583,350.0,72.7651042193753,3.2665152101754806,75.48015254327237,4.212591685153294
-15.0,1.700535313487,0.0,76.32175754720411,3.3879732133525167,78.96309513908402,4.360620533339224
-15.0,1.700535313487,10.0,76.32974600330776,3.4564489944878773,78.85247338535636,4.465339643994116
-15.0,1.700535313487,20.0,76.339900950909,3.539278948814363,78.67347967346143,4.575907228539275
-15.0,1.700535313487,30.0,76.35193717741883,3.6340113758359625,78.4296727108485,4.689765514352574
-15.0,1.700535313487,40.0,76.36550941903918,3.737920362097463,78.12669638306342,4.804745884885556
-15.0,1.700535313487,50.0,76.38022104595038,3.848072616131125,77.77254057083236,4.917052729418758
-15.0,1.700535313487,60.0,76.39563551453611,3.9613932458659473,77.37730981106755,5.021960761474966
-15.0,1.700535313487,70.0,76.41128997139033,4.074730423414195,76.95281700295519,5.112900772747516
-15.0,1.700535313487,80.0,76.42671013058384,4.184919444937241,76.51318479520111,5.191966092333795
-15.0,1.700535313487,90.0,76.44142547630943,4.28884716965587,76.07403476944454,5.266674442373606
-15.0,1.700535313487,100.0,76.45508550106632,4.384536461270644,75.64680549391596,5.314984116864539
-15.0,1.700535313487,110.0,76.46745286388989,4.47102545304337,75.24811143327015,5.345162816218064
-15.0,1.700535313487,120.0,76.4778485108187,4.542739948573306,74.89146457934304,5.356318101428301
-15.0,1.700535313487,130.0,76.48594293182485,4.597379876613779,74.58852855137748,5.348003962995044
-15.0,1.700535313487,140.0,76.49147236367928,4.63305786116487,74.34837810068872,5.320939876708774
-15.0,1.700535313487,150.0,76.49424782086639,4.648381163897842,74.1785495379142,5.276415025894609
-15.0,1.700535313487,160.0,76.49416315507085,4.642531152267567,74.08443356098161,5.216335735218473
-15.0,1.700535313487,170.0,76.49120168229321,4.615333553799233,74.06880699322458,5.142823233385768
-15.0,1.700535313487,180.0,76.48544055509937,4.567311177975204,74.13130909131597,5.058652912731014
-15.0,1.700535313487,190.0,76.47705185383327,4.499710371542235,74.269379257224,4.965492594751465
-15.0,1.700535313487,200.0,76.46629942655777,4.414493595978991,74.47853791735311,4.864299010505711
-15.0,1.700535313487,210.0,76.45353085715229,4.314293238182007,74.75256864131228,4.761126691679515
-15.0,1.700535313487,220.0,76.43916452473557,4.20232571870504,75.08251067168102,4.658652273804641
-15.0,1.700535313487,230.0,76.42367241182106,4.082269462106512,75.45721133973501,4.5583716751146985
-15.0,1.700535313487,240.0,76.40755995719773,3.95811446968919,75.86366479576364,4.461246878776459
-15.0,1.700535313487,250.0,76.3913446851733,3.833994320339214,76.28810373423188,4.368142987187704
-15.0,1.700535313487,260.0,76.37553547391586,3.7140129186155177,76.71685646109955,4.284200310426579
-15.0,1.700535313487,270.0,76.36092632552035,3.605653143821269,77.13673266912504,4.211773398132147
-15.0,1.700535313487,280.0,76.34774686124514,3.5101002784733937,77.53569571734376,4.15295911669005
-15.0,1.700535313487,290.0,76.33626281248023,3.429032778709617,77.9023461006956,4.110005098678474
-15.0,1.700535313487,300.0,76.32678975327062,3.364814409449964,78.226934761169,4.085293564470488
-15.0,1.700535313487,310.0,76.3195806328511,3.319203394125004,78.5018922719115,4.080617791292828
-15.0,1.700535313487,320.0,76.31482370016705,3.293325289185564,78.72131140840257,4.09712382078636
-15.0,1.700535313487,330.0,76.3126413617772,3.287671218574062,78.88075015274109,4.13477637715798
-15.0,1.700535313487,340.0,76.31308923134961,3.302117441361577,78.97619626718249,4.192570945957421
-15.0,1.700535313487,350.0,76.31615503989666,3.335961864143297,79.00427540960844,4.268701138300754
-15.0,1.777523982538,0.0,79.7108336040943,3.452715788948959,82.3254940107605,4.403098273221029
-15.0,1.777523982538,10.0,79.71944332198896,3.52905191204518,82.21842474756409,4.51438300997698
-15.0,1.777523982538,20.0,79.73013302208994,3.618995849185786,82.0424664776814,4.628768727360453
-15.0,1.777523982538,30.0,79.7426009513848,3.7198468984442976,81.80129571204634,4.746556236440119
-15.0,1.777523982538,40.0,79.7564828674908,3.8286521060273726,81.50024706534337,4.864150323483291
-15.0,1.777523982538,50.0,79.77136208399976,3.942284319503121,81.14724580939087,4.977631027700798
-15.0,1.777523982538,60.0,79.78678299302328,4.057518583554534,80.75193844751972,5.0783632304491375
-15.0,1.777523982538,70.0,79.80226715571891,4.17110609701737,80.3272532041202,5.167318951930988
-15.0,1.777523982538,80.0,79.81733071240552,4.2798455336751,79.8871087334885,5.243336973999432
-15.0,1.777523982538,90.0,79.83150178477946,4.380652066700293,79.44716379026568,5.313458431732194
-15.0,1.777523982538,100.0,79.8446615894926,4.4738899122378575,79.0193121474898,5.356500650468294
-15.0,1.777523982538,110.0,79.85611107725262,4.553940710320313,78.62019426903892,5.380662520252423
-15.0,1.777523982538,120.0,79.86545869836056,4.618037502534045,78.26347622899891,5.385137621816723
-15.0,1.777523982538,130.0,79.8724138671948,4.664159157944087,77.96089527781852,5.369729856161592
-15.0,1.777523982538,140.0,79.87675831085528,4.690731883015291,77.72140831576091,5.335210736880433
-15.0,1.777523982538,150.0,79.87835228012469,4.696695133500676,77.55243611207767,5.283194170635614
-15.0,1.777523982538,160.0,79.87713947258854,4.681563888609573,77.45937255192347,5.215560949353653
-15.0,1.777523982538,170.0,79.87315050462071,4.645482007942497,77.4448016176671,5.13472180921852
-15.0,1.777523982538,180.0,79.86650439358246,4.5892599024068605,77.50800694652054,5.04369263653733
-15.0,1.777523982538,190.0,79.85740726256483,4.514389185781058,77.6461114478321,4.9430590870148094
-15.0,1.777523982538,200.0,79.8461474714175,4.42302771375879,77.85485361626941,4.836206258335789
-15.0,1.777523982538,210.0,79.8330866452309,4.317950539300079,78.1279364009407,4.728655251149169
-15.0,1.777523982538,220.0,79.81864657422926,4.20246557504629,78.45635745443819,4.623090066210376
-15.0,1.777523982538,230.0,79.80329258157651,4.080296597098522,78.82899105296406,4.521092919810793
-15.0,1.777523982538,240.0,79.78751454737966,3.9554399445360473,79.23263834221478,4.421982519125025
-15.0,1.777523982538,250.0,79.77180718480024,3.832004170766054,79.65403444583818,4.329902831322546
-15.0,1.777523982538,260.0,79.75665128694772,3.714043538391611,80.07951060962618,4.2489192743738045
-15.0,1.777523982538,270.0,79.74253604750335,3.605853562504541,80.49603896089145,4.180685616841816
-15.0,1.777523982538,280.0,79.73017212407207,3.5145211759948376,80.89197681925057,4.127476986444311
-15.0,1.777523982538,290.0,79.71955670677745,3.4387754019020966,81.25615920470412,4.09130800388672
-15.0,1.777523982538,300.0,79.71097827798083,3.38085876485516,81.5789747186582,4.074382666309036
-15.0,1.777523982538,310.0,79.70466657450268,3.342386080937389,81.85309156193345,4.078381048376444
-15.0,1.777523982538,320.0,79.70079098421682,3.324315648158442,82.0727697332526,4.1040665327958585
-15.0,1.777523982538,330.0,79.69945916111939,3.326946764604949,82.23373495897239,4.151204074036726
-15.0,1.777523982538,340.0,79.70071516245703,3.349940193266537,82.3317382289024,4.218246276491294
-15.0,1.777523982538,350.0,79.70453694112581,3.3923575935876964,82.36307466107162,4.303166395473646
-15.0,1.850345663479,0.0,82.9184551388204,3.5322835923182936,85.51064042664893,4.458828327081503
-15.0,1.850345663479,10.0,82.92759475413378,3.6162118265507126,85.40721444857716,4.574527928615728
-15.0,1.850345663479,20.0,82.9387500387553,3.713098228570442,85.2346524716273,4.694564209304613
-15.0,1.850345663479,30.0,82.95160551420916,3.820003087673794,84.99619185982165,4.816745498831219
-15.0,1.850345663479,40.0,82.96577969105083,3.93375407612376,84.69696354013489,4.937346607116837
-15.0,1.850345663479,50.0,82.98083641900317,4.051034820937595,84.34451595347313,5.0490063962051845
-15.0,1.850345663479,60.0,82.9963004978905,4.168471187588623,83.94909318282241,5.148199843619052
-15.0,1.850345663479,70.0,83.0116763287325,4.28271382484032,83.52383677310786,5.235822964015926
-15.0,1.850345663479,80.0,83.02646796799947,4.390516156053277,83.08270133305693,5.3092047819873205
-15.0,1.850345663479,90.0,83.0404947863803,4.491805135461349,82.64143129447321,5.375289514569178
-15.0,1.850345663479,100.0,83.05303269479819,4.580883187011363,82.21242671073203,5.413606281256994
-15.0,1.850345663479,110.0,83.063675417158,4.655058946282749,81.81236498060444,5.432187439646287
-15.0,1.850345663479,120.0,83.07209361097688,4.71213443973608,81.45506076825893,5.430447678155503
-15.0,1.850345663479,130.0,83.0780312013854,4.7503388541931,81.15238629856515,5.408509887311993
-15.0,1.850345663479,140.0,83.08131110674512,4.768383335577533,80.9131201644497,5.366862090632568
