r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
0.235125874557,300,15.03068107124519,55.89893608353124,15.4632569988443,57.44686127868631
0.235125874557,310,15.05062963399669,57.38460303193324,15.25597324168425,58.79882484688363
0.235125874557,320,15.07042565219834,58.71769844269428,15.09017150598331,59.9850602494447
0.235125874557,330,15.08958801465077,59.83738187028752,14.96912847124212,60.95764332071522
0.235125874557,340,15.1076888656221,60.6904128256915,14.89352805616046,61.67446168184337
0.235125874557,350,15.12433975603867,61.23540970929711,14.86358105638667,62.10178680534251
0.25813459199124,0,16.459305986296,57.99967823847842,15.6317635577512,59.37000320573898
0.25813459199124,10,16.46420582221341,57.85716215023493,15.6956821614984,59.20481510104281
0.25813459199124,20,16.4678282577559,57.40502970919764,15.80805230061375,58.76224190795303
0.25813459199124,30,16.47006258170667,56.66740696847203,15.96766259829013,58.06622791430223
0.25813459199124,40,16.47081968329623,55.68218103929802,16.17238905591818,57.15096327431417
0.25813459199124,50,16.4700403619333,54.49768449678206,16.41884950197967,56.05857638726803
0.25813459199124,60,16.46770362172919,53.16865720961147,16.70226461804338,54.83669059690396
0.25813459199124,70,16.46383331958998,51.75200941499818,17.01671166520424,53.53694317180749
0.25813459199124,80,16.4585021835279,50.3029348759524,17.35308705546393,52.20623490501806
0.25813459199124,90,16.45183295037508,48.87182886546564,17.7347510694171,50.97559483066287
0.25813459199124,100,16.44399691266773,47.50227325468189,18.08243404732083,49.69461512716501
0.25813459199124,110,16.43521037610698,46.23012339405415,18.41717003984094,48.48870898758657
0.25813459199124,120,16.42572944502713,45.08353990110326,18.7267900810347,47.38634404481814
0.25813459199124,130,16.41584332107087,44.08369737121209,18.99848608177673,46.40553846131511
0.25813459199124,140,16.40586608614266,43.24587669566552,19.22194237807284,45.56257645603205
0.25813459199124,150,16.39612685670957,42.58068454652955,19.38963835674742,44.87741073913129
0.25813459199124,160,16.38695827583116,42.09520966870242,19.49521088634431,44.36448367924253
0.25813459199124,170,16.37868352136972,41.79399359808128,19.53448634704382,44.03168766914608
0.25813459199124,180,16.37160229012853,41.67974771806716,19.50605481842711,43.88368061473815
0.25813459199124,190,16.36597649939111,41.75378436109914,19.41114656999385,43.92549818517445
0.25813459199124,200,16.36201667248318,42.01614917103452,19.25360862655121,44.16073487103126
0.25813459199124,210,16.35987010504289,42.46545088869727,19.03985279475397,44.59013906020075
0.25813459199124,220,16.35961192329246,43.09839017374881,18.77821730827189,45.21022015804103
0.25813459199124,230,16.36124003792789,43.90899845953079,18.47895698142306,46.01371998569304
0.25813459199124,240,16.36467476765479,44.88761838219994,18.15460499398047,46.99318205344316
0.25813459199124,250,16.369763557008,46.01969500046279,17.81640532391904,48.12994742416272
0.25813459199124,260,16.37629074674425,47.28450419386211,17.47439465417166,49.39056940232122
0.25813459199124,270,16.3839917833565,48.65401624889063,17.13949364957025,50.73967231260152
0.25813459199124,280,16.39257061604191,50.09216217737521,16.82164772660515,52.13967562778384
0.25813459199124,290,16.40171841646233,51.55480864859841,16.52935965558547,53.54469133535053
0.25813459199124,300,16.41113132673899,52.9907193373239,16.26923483896141,54.90128096547795
0.25813459199124,310,16.42052489407378,54.34366104550715,16.04729096617663,56.15608148827117
0.25813459199124,320,16.42964334755706,55.55560848452401,15.86789697511569,57.25877990995976
0.25813459199124,330,16.43826292211294,56.57076084216401,15.73556563978468,58.16663662596835
0.25813459199124,340,16.44618981240354,57.33988348972782,15.65165902062561,58.84017605264946
0.25813459199124,350,16.45325462886907,57.82439741977443,15.6169730310861,59.24729562283611
0.28853979200976,0,17.37603202704802,54.70979312719986,16.9448452590674,56.42484691144051
0.28853979200976,10,17.38111490627952,54.58553197865268,17.01186337921932,56.29242080672199
0.28853979200976,20,17.3844761147709,54.18080174053443,17.13144104487701,55.91351126732678
0.28853979200976,30,17.38602372208548,53.51771335947441,17.30195524552033,55.30886624838434
0.28853979200976,40,17.38569844667142,52.6309414912309,17.52062191273747,54.50806871044225
0.28853979200976,50,17.38346747097803,51.56455511185309,17.78321113479338,53.54778490371741
0.28853979200976,60,17.3793510167379,50.36813673188058,18.08406139587017,52.46966899821699
0.28853979200976,70,17.37340783507151,49.09298052512866,18.41684682315236,51.3208306025663
0.28853979200976,80,17.36576169695686,47.78863156676245,18.7712500714318,50.14099491157437
0.28853979200976,90,17.35658572875114,46.50006955535473,19.17016389822698,49.05538180976994
0.28853979200976,100,17.34610331620205,45.26618381369521,19.53212179343798,47.90676964399397
0.28853979200976,110,17.33460191618622,44.11900715676128,19.87814870707544,46.8175075644006
0.28853979200976,120,17.32240665660455,43.08368097616126,20.19598329112361,45.81409025271595
0.28853979200976,130,17.30987893060196,42.17947918409843,20.47211753129812,44.91088240189985
0.28853979200976,140,17.29742617077704,41.42036518344896,20.69663612382809,44.12455103312274
0.28853979200976,150,17.28542861135864,40.81572509311673,20.86329377073222,43.47869324985513
0.28853979200976,160,17.27429699858115,40.37234550091257,20.96643526845431,42.98917733295313
0.28853979200976,170,17.26443449404717,40.09474062038905,21.00220709327944,42.66398661423864
0.28853979200976,180,17.25621466486199,39.98572608892952,20.96945590061545,42.50813807374143
0.28853979200976,190,17.24995914748417,40.04675272091853,20.86968929194127,42.52729782050849
0.28853979200976,200,17.24591687504276,40.27803877567657,20.70699561649563,42.72545002184417
0.28853979200976,210,17.2442495760709,40.67837530794549,20.48790333565721,43.10332647821455
0.28853979200976,220,17.24502273594103,41.24473200722546,20.22062189698903,43.65682417575447
0.28853979200976,230,17.24820400155476,41.97162876247756,19.9153619090202,44.37897797539325
0.28853979200976,240,17.2537032134621,42.8508176625087,19.58539522430587,45.26588602398611
0.28853979200976,250,17.26127607054238,43.86913810904854,19.24138817710366,46.29781864599124
0.28853979200976,260,17.27060700497466,45.00776147013279,18.89205234517623,47.43884140162708
0.28853979200976,270,17.28132260836287,46.24164718289853,18.5480431802478,48.65653171775408
0.28853979200976,280,17.29299798609954,47.53846500796262,18.2193105975351,49.91754084218578
0.28853979200976,290,17.30521085427346,48.8586782452488,17.91447154817818,51.1802986782357
0.28853979200976,300,17.3175488459818,50.15637038055077,17.64017405496197,52.39576694455695
0.28853979200976,310,17.32962230497634,51.3808469979619,17.40331425057687,53.51794158668273
0.28853979200976,320,17.34110131517875,52.47959690179228,17.20930033720176,54.50356357182039
0.28853979200976,330,17.35169581435551,53.40186410176431,17.06461546786973,55.31877345279899
0.28853979200976,340,17.36117451298862,54.10254469304374,16.97142656656898,55.92801699290686
0.28853979200976,350,17.36933973366371,54.54611644455816,16.93127623140378,56.30211878483933
0.3261100726818,0,18.29662678777986,52.47150458281907,18.75348178248317,51.7767740596184
0.3261100726818,10,18.30510158972914,52.38161110196191,18.82648660762228,51.68135302972187
0.3261100726818,20,18.31016958362948,52.04003404302865,18.95293088137871,51.36702029055344
0.3261100726818,30,18.31172578844367,51.46642361255221,19.13083769022545,50.85100614624023
0.3261100726818,40,18.30969207630201,50.69142386292059,19.35699838072182,50.15803300751261
0.3261100726818,50,18.3040448557209,49.75424530940209,19.62667222202531,49.31886981422453
0.3261100726818,60,18.29484810432025,48.6983902133902,19.9338381562184,48.36963806715732
0.3261100726818,70,18.28223688510084,47.5693653317294,20.27341090376943,47.3563312781658
0.3261100726818,80,18.26643623601923,46.4101277798997,20.6335900655818,46.30965641632515
0.3261100726818,90,18.24777795482375,45.26044823886767,21.03835440600821,45.35033973979926
0.3261100726818,100,18.22672888262268,44.15468778994035,21.39960456449086,44.30718372805767
0.3261100726818,110,18.2038039738337,43.1207261518045,21.74054440275827,43.30250454837108
0.3261100726818,120,18.17964188481632,42.18232544715733,22.04951605305531,42.36261835808237
0.3261100726818,130,18.15501245601903,41.35682089834069,22.31188581081562,41.4959583562125
0.3261100726818,140,18.13056758156531,40.65558300074462,22.51870380896021,40.72170262272473
0.3261100726818,150,18.10713903937103,40.08888535220309,22.66735783845204,40.07455903300987
0.3261100726818,160,18.08561208306212,39.66480794673137,22.75433570722547,39.57584966152753
0.3261100726818,170,18.06679149077463,39.38840089173707,22.77632523718722,39.23429564476719
0.3261100726818,180,18.05138545134402,39.26291116373265,22.73216809365048,39.05471297890346
0.3261100726818,190,18.04001358156901,39.29057955556686,22.62366748851186,39.04361223997363
0.3261100726818,200,18.0331846039498,39.47276653272238,22.45515937702707,39.20529720368407
0.3261100726818,210,18.0312537114807,39.80970826262557,22.23326430980559,39.5402563253896
0.3261100726818,220,18.03433905163001,40.29953258011164,21.96580652126839,40.04280613185068
0.3261100726818,230,18.04225060207848,40.93674576205891,21.66304785641158,40.70662021272938
0.3261100726818,240,18.05461962257812,41.71306496800216,21.34052260867855,41.53641371870976
0.3261100726818,250,18.07110220579349,42.61879974123461,21.00723243220231,42.5063587156357
