r,theta,a_BEM,phi_BEM,phi_BEM,a_SVEN,phi_SVEN
0.28853979200976,30,-0.08498077649506586,50.0344230454244,51.38112422084177,-0.10616628645698412,53.172277109750276
0.28853979200976,40,-0.07141710883853869,49.14765117718088,50.494352352598256,-0.10831344146908184,52.37147957180819
0.28853979200976,50,-0.05465560831328897,48.08126479780307,49.427965973220445,-0.11023252525215854,51.41119576508334
0.28853979200976,60,-0.035324705566085246,46.88484641783056,48.23154759324794,-0.11186387927728636,50.333079859582924
0.28853979200976,70,-0.014144112568283518,45.60969021107864,46.956391386496016,-0.1132708994971714,49.18424146393224
0.28853979200976,80,0.008115548652238957,44.30534125271243,45.6520424281298,-0.11427501225921421,48.0044057729403
0.28853979200976,90,0.030682094865401743,43.01677924130473,44.36348041672208,-0.118340733354378,46.918792671135876
0.28853979200976,100,0.052821252704541855,41.7828934996452,43.12959467506256,-0.11786712483898198,45.7701805053599
0.28853979200976,110,0.0738690820190605,40.63571684271127,41.982418018128634,-0.11641199131888058,44.680918425766535
0.28853979200976,120,0.09325525562367998,39.60039066211125,40.94709183752862,-0.11400279764528087,43.677501114081885
0.28853979200976,130,0.11050329416151294,38.69618887004841,40.04289004546579,-0.11045218889090447,42.77429326326578
0.28853979200976,140,0.12523416920326458,37.93707486939894,39.283776044816314,-0.10587227152052603,41.98796189448868
0.28853979200976,150,0.13716659552773758,37.33243477906672,38.67913595448409,-0.10074464676739492,41.34210411122106
0.28853979200976,160,0.1460830683186395,36.88905518686256,38.23575636227993,-0.09540435023924698,40.85258819431907
0.28853979200976,170,0.15182845989600502,36.61145030633904,37.9581514817564,-0.09005410688703241,40.52739747560457
0.28853979200976,180,0.15430149628856304,36.50243577487952,37.849136950296874,-0.08488740766412395,40.37154893510736
0.28853979200976,190,0.15344976149029543,36.56346240686852,37.91016358228589,-0.08015043900453067,40.39070868187442
0.28853979200976,200,0.14926800068455848,36.79474846162655,38.14144963704393,-0.0760800306944347,40.5888608832101
0.28853979200976,210,0.1418021367008825,37.19508499389547,38.54178616931284,-0.07286702131570988,40.96673733958048
0.28853979200976,220,0.1311565088112746,37.76144169317545,39.108142868592815,-0.07060200646396853,41.52023503712041
0.28853979200976,230,0.11750441959670832,38.48833844842756,39.835039623844914,-0.06936660548009144,42.24238883675918
0.28853979200976,240,0.10108942889007932,39.36752734845869,40.71422852387606,-0.0694486738106217,43.12929688535205
0.28853979200976,250,0.08226482353632891,40.38584779499853,41.7325489704159,-0.07069385246092685,44.16122950735718
0.28853979200976,260,0.0614939542377414,41.52447115608278,42.87117233150015,-0.07260249382725537,45.302252262993015
0.28853979200976,270,0.03934592152877292,42.75835686884852,44.10505804426589,-0.07497749908652285,46.51994257912001
0.28853979200976,280,0.016496604323594788,44.05517469391261,45.40187586932998,-0.07770603838925672,47.780951703551715
0.28853979200976,290,-0.006296774788124404,45.37538793119879,46.72208910661615,-0.08060586291917415,49.043709539601636
0.28853979200976,300,-0.028230565207482128,46.67308006650075,48.019781241918125,-0.08341137367305262,50.25917780592288
0.28853979200976,310,-0.04849690867655987,47.89755668391189,49.24425785932926,-0.08606325368027323,51.381352448048666
0.28853979200976,320,-0.06633758190630035,48.99630658774227,50.34300776315963,-0.08855397858338732,52.36697443318633
0.28853979200976,330,-0.08108732595120105,49.9185737877143,51.26527496313167,-0.09113368941174738,53.18218431416493
0.28853979200976,340,-0.09220756858893253,50.61925437899373,51.965955554411096,-0.09375142976999151,53.7914278542728
0.28853979200976,350,-0.09930591279568057,51.06282613050815,52.409527305925515,-0.09635659517588313,54.165529646205265
0.3261100726818,0,-0.16177719567850501,45.69504840397171,52.65335696375576,-0.17968084542330964,51.95862644052391
0.3261100726818,10,-0.16092233019913138,45.60515492311455,52.5634634828986,-0.1827283194806113,51.86320541062738
0.3261100726818,20,-0.15592316908351456,45.26357786418129,52.22188642396534,-0.18552530975241965,51.54887267145896
0.3261100726818,30,-0.14699347352605496,44.68996743370485,51.6482759934889,-0.18804754707391447,51.03285852714574
0.3261100726818,40,-0.13448748066104343,43.91496768407325,50.873276243857276,-0.19024518664315915,50.33988538841812
0.3261100726818,50,-0.11889623599413612,42.97778913055474,49.93609769033878,-0.19204467307979356,49.500722195130045
0.3261100726818,60,-0.10081308566043456,41.92193403454286,48.88024259432689,-0.1934046593540102,48.55149044806283
0.3261100726818,70,-0.08091888188494845,40.79290915288205,47.75121771266609,-0.1945887266387769,47.538183659071315
0.3261100726818,80,-0.05991797302416901,39.63367160105235,46.59198016083639,-0.19528533074692733,46.49150879723066
0.3261100726818,90,-0.038526285399639315,38.48399206002033,45.44230061980436,-0.19919317199579667,45.53219212070477
0.3261100726818,100,-0.017423538229606184,37.37823161109301,44.336540170877036,-0.19778435282001805,44.489036108963184
0.3261100726818,110,0.0027876144043407214,36.34426997295715,43.30257853274119,-0.19495983040543496,43.48435692927659
0.3261100726818,120,0.021551109008906222,35.40586926830998,42.36417782809402,-0.19081872063455152,42.54447073898789
0.3261100726818,130,0.03841450957439152,34.58036471949333,41.53867327927738,-0.18499129462264974,41.677810737118016
0.3261100726818,140,0.053047025592078856,33.87912682189727,40.83743538168131,-0.17771329961995708,40.90355500363024
0.3261100726818,150,0.06513913830051343,33.31242917335573,40.27073773313978,-0.16995681227047066,40.25641141391538
0.3261100726818,160,0.07443390294342223,32.88835176788402,39.84666032766806,-0.16232917712015626,39.757702042433046
0.3261100726818,170,0.08075260101114035,32.61194471288972,39.57025327267376,-0.15509491682252796,39.416148025672705
